caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_RT_1,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T07:27:54,1.0,car_sa_RT
2,2_BOSP_1,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T07:31:14,1.0,car_hd_BOSP
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T07:54:08,1.0,car_tl_BOSP
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T07:57:28,1.0,car_tl_BOSP
1,1_RT_2,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T08:10:00,1.0,car_sa_RT
1,1_FT_1,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:13:20,1.0,car_sa_FT
1,1_FT_2,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:16:40,1.0,car_sa_FT
1,1_SSA_1,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:20:00,1.0,car_sa_SSA
1,1_SSA_2,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:23:20,1.0,car_sa_SSA
2,2_BOSP_2,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:28:00,1.0,car_hd_BOSP
2,2_BAT,component,car_hd_BAT,2025-01-01T06:01:00,2025-01-01T08:31:20,1.0,car_hd_BAT
2,2_RT_1,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T08:34:40,1.0,car_hd_RT
2,2_RT_2,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T08:38:00,1.0,car_hd_RT
1,1_BSA_1,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T08:41:20,1.0,car_sa_BSA
2,2_FT_1,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T08:46:00,1.0,car_hd_FT
2,2_FT_2,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T08:49:20,1.0,car_hd_FT
1,1_BSA_2,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T08:54:00,1.0,car_sa_BSA
1,1_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:00:00,2025-01-01T08:57:20,1.0,car_sa_CSEB-NABS
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T09:02:00,1.0,car_tl_BAT
2,2_SSA_1,component,car_hd_SSA,2025-01-01T06:01:00,2025-01-01T09:05:20,1.0,car_hd_SSA
5,5_RT_1,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T09:08:40,1.0,car_sa_RT
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:13:20,1.0,car_tl_RT
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:16:40,1.0,car_tl_RT
5,5_RT_2,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T09:20:00,1.0,car_sa_RT
5,5_FT_1,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T09:23:20,1.0,car_sa_FT
2,2_SSA_2,component,car_hd_SSA,2025-01-01T06:01:00,2025-01-01T09:28:00,1.0,car_hd_SSA
2,2_FAX,component,car_hd_FAX,2025-01-01T06:01:00,2025-01-01T09:31:20,1.0,car_hd_FAX
5,5_FT_2,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T09:34:40,1.0,car_sa_FT
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T09:39:20,1.0,car_tl_FT
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T09:42:40,1.0,car_tl_FT
2,2_CHS,component,car_hd_CHS,2025-01-01T06:01:00,2025-01-01T09:46:00,1.0,car_hd_CHS
5,5_SSA_1,component,car_sa_SSA,2025-01-01T06:04:00,2025-01-01T09:49:20,1.0,car_sa_SSA
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T09:54:00,1.0,car_tl_CRE
7,7_RT_1,component,car_sa_RT,2025-01-01T06:06:00,2025-01-01T09:57:20,1.0,car_sa_RT
2,2_BSA_1,component,car_hd_BSA,2025-01-01T06:01:00,2025-01-01T10:00:40,1.0,car_hd_BSA
5,5_SSA_2,component,car_sa_SSA,2025-01-01T06:04:00,2025-01-01T10:04:00,1.0,car_sa_SSA
7,7_RT_2,component,car_sa_RT,2025-01-01T06:06:00,2025-01-01T10:08:40,1.0,car_sa_RT
7,7_FT_1,component,car_sa_FT,2025-01-01T06:06:00,2025-01-01T10:12:00,1.0,car_sa_FT
2,2_BSA_2,component,car_hd_BSA,2025-01-01T06:01:00,2025-01-01T10:15:20,1.0,car_hd_BSA
5,5_BSA_1,component,car_sa_BSA,2025-01-01T06:04:00,2025-01-01T10:18:40,1.0,car_sa_BSA
2,2_RAX_HD,component,car_hd_RAX_HD,2025-01-01T06:01:00,2025-01-01T10:23:20,1.0,car_hd_RAX_HD
6,6_RT_1,component,car_sa_RT,2025-01-01T06:05:00,2025-01-01T10:26:40,1.0,car_sa_RT
5,5_BSA_2,component,car_sa_BSA,2025-01-01T06:04:00,2025-01-01T10:31:20,1.0,car_sa_BSA
5,5_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:04:00,2025-01-01T10:34:40,1.0,car_sa_CSEB-NABS
6,6_RT_2,component,car_sa_RT,2025-01-01T06:05:00,2025-01-01T10:39:20,1.0,car_sa_RT
6,6_FT_1,component,car_sa_FT,2025-01-01T06:05:00,2025-01-01T10:42:40,1.0,car_sa_FT
7,7_FT_2,component,car_sa_FT,2025-01-01T06:06:00,2025-01-01T10:47:20,1.0,car_sa_FT
7,7_SSA_1,component,car_sa_SSA,2025-01-01T06:06:00,2025-01-01T10:50:40,1.0,car_sa_SSA
6,6_FT_2,component,car_sa_FT,2025-01-01T06:05:00,2025-01-01T10:54:00,1.0,car_sa_FT
7,7_SSA_2,component,car_sa_SSA,2025-01-01T06:06:00,2025-01-01T10:58:40,1.0,car_sa_SSA
7,7_BSA_1,component,car_sa_BSA,2025-01-01T06:06:00,2025-01-01T11:02:00,1.0,car_sa_BSA
7,7_BSA_2,component,car_sa_BSA,2025-01-01T06:06:00,2025-01-01T11:05:20,1.0,car_sa_BSA
6,6_SSA_1,component,car_sa_SSA,2025-01-01T06:05:00,2025-01-01T11:08:40,1.0,car_sa_SSA
7,7_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:06:00,2025-01-01T11:13:20,1.0,car_sa_CSEB-NABS
4,4_RT_1,component,car_sa_RT,2025-01-01T06:03:00,2025-01-01T11:18:00,1.0,car_sa_RT
4,4_RT_2,component,car_sa_RT,2025-01-01T06:03:00,2025-01-01T11:21:20,1.0,car_sa_RT
6,6_SSA_2,component,car_sa_SSA,2025-01-01T06:05:00,2025-01-01T11:24:40,1.0,car_sa_SSA
4,4_FT_1,component,car_sa_FT,2025-01-01T06:03:00,2025-01-01T11:29:20,1.0,car_sa_FT
4,4_FT_2,component,car_sa_FT,2025-01-01T06:03:00,2025-01-01T11:32:40,1.0,car_sa_FT
4,4_SSA_1,component,car_sa_SSA,2025-01-01T06:03:00,2025-01-01T11:36:00,1.0,car_sa_SSA
6,6_BSA_1,component,car_sa_BSA,2025-01-01T06:05:00,2025-01-01T11:39:20,1.0,car_sa_BSA
4,4_SSA_2,component,car_sa_SSA,2025-01-01T06:03:00,2025-01-01T11:44:00,1.0,car_sa_SSA
4,4_BSA_1,component,car_sa_BSA,2025-01-01T06:03:00,2025-01-01T11:47:20,1.0,car_sa_BSA
4,4_BSA_2,component,car_sa_BSA,2025-01-01T06:03:00,2025-01-01T11:50:40,1.0,car_sa_BSA
6,6_BSA_2,component,car_sa_BSA,2025-01-01T06:05:00,2025-01-01T11:54:00,1.0,car_sa_BSA
6,6_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:05:00,2025-01-01T11:57:20,1.0,car_sa_CSEB-NABS
4,4_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:03:00,2025-01-01T12:02:00,1.0,car_sa_CSEB-NABS
