caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_hd_BOSP
1,1_BOSP_2,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_hd_BOSP
1,1_BAT,component,car_hd_BAT,2025-01-01T06:00:00,2025-01-01T07:43:03,1.0,car_hd_BAT
2,2_BOSP_1,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T07:57:08,1.0,car_hd_BOSP
2,2_BOSP_2,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:06:43,1.0,car_hd_BOSP
1,1_RT_1,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:11:23,1.0,car_hd_RT
2,2_BAT,component,car_hd_BAT,2025-01-01T06:01:00,2025-01-01T08:16:03,1.0,car_hd_BAT
1,1_RT_2,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:27:41,1.0,car_hd_RT
1,1_FT_1,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:31:01,1.0,car_hd_FT
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T08:34:21,1.0,car_tl_BOSP
1,1_FT_2,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:39:01,1.0,car_hd_FT
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T08:47:15,1.0,car_tl_BOSP
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T08:50:35,1.0,car_tl_BAT
2,2_RT_1,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:02:13,1.0,car_hd_RT
2,2_RT_2,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:05:33,1.0,car_hd_RT
4,4_BOSP_1,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T09:08:53,1.0,car_tl_BOSP
4,4_BOSP_2,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T09:12:13,1.0,car_tl_BOSP
2,2_FT_1,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:15:33,1.0,car_hd_FT
2,2_FT_2,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:18:53,1.0,car_hd_FT
4,4_BAT,component,car_tl_BAT,2025-01-01T06:03:00,2025-01-01T09:42:13,1.0,car_tl_BAT
5,5_BOSP_1,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:45:33,1.0,car_hd_BOSP
5,5_BOSP_2,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T09:48:53,1.0,car_hd_BOSP
5,5_BAT,component,car_hd_BAT,2025-01-01T06:04:00,2025-01-01T09:52:13,1.0,car_hd_BAT
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:55:33,1.0,car_tl_RT
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:58:53,1.0,car_tl_RT
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:05:03,1.0,car_tl_FT
6,6_BOSP_1,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T10:08:23,1.0,car_tl_BOSP
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:13:03,1.0,car_tl_FT
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T10:16:23,1.0,car_tl_CRE
6,6_BOSP_2,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T10:19:43,1.0,car_tl_BOSP
6,6_BAT,component,car_tl_BAT,2025-01-01T06:05:00,2025-01-01T10:32:31,1.0,car_tl_BAT
7,7_BOSP_1,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:35:51,1.0,car_hd_BOSP
4,4_RT_1,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T10:49:05,1.0,car_tl_RT
4,4_RT_2,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T10:52:25,1.0,car_tl_RT
7,7_BOSP_2,component,car_hd_BOSP,2025-01-01T06:06:00,2025-01-01T10:55:45,1.0,car_hd_BOSP
7,7_BAT,component,car_hd_BAT,2025-01-01T06:06:00,2025-01-01T10:59:05,1.0,car_hd_BAT
8,8_BOSP_1,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:11:33,1.0,car_hd_BOSP
4,4_FT_1,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:14:53,1.0,car_tl_FT
4,4_FT_2,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:18:13,1.0,car_tl_FT
8,8_BOSP_2,component,car_hd_BOSP,2025-01-01T06:07:00,2025-01-01T11:21:33,1.0,car_hd_BOSP
8,8_BAT,component,car_hd_BAT,2025-01-01T06:07:00,2025-01-01T11:24:53,1.0,car_hd_BAT
4,4_CRE,component,car_tl_CRE,2025-01-01T06:03:00,2025-01-01T11:34:27,1.0,car_tl_CRE
5,5_RT_1,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T11:40:37,1.0,car_hd_RT
5,5_RT_2,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T11:43:57,1.0,car_hd_RT
5,5_FT_1,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T11:47:17,1.0,car_hd_FT
5,5_FT_2,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T11:50:37,1.0,car_hd_FT
6,6_RT_1,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T11:53:57,1.0,car_tl_RT
6,6_RT_2,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T11:57:17,1.0,car_tl_RT
6,6_FT_1,component,car_tl_FT,2025-01-01T06:05:00,2025-01-01T12:00:37,1.0,car_tl_FT
6,6_FT_2,component,car_tl_FT,2025-01-01T06:05:00,2025-01-01T12:03:57,1.0,car_tl_FT
6,6_CRE,component,car_tl_CRE,2025-01-01T06:05:00,2025-01-01T12:07:17,1.0,car_tl_CRE
7,7_RT_1,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:19:31,1.0,car_hd_RT
7,7_RT_2,component,car_hd_RT,2025-01-01T06:06:00,2025-01-01T12:22:51,1.0,car_hd_RT
1,1_CHS,component,car_hd_CHS,2025-01-01T06:00:00,2025-01-01T12:27:31,1.0,car_hd_CHS
