caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_rd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_rd_BOSP
1,1_BOSP_2,component,car_rd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_rd_BOSP
1,1_RT_1,component,car_rd_RT,2025-01-01T06:00:00,2025-01-01T07:47:13,1.0,car_rd_RT
1,1_RT_2,component,car_rd_RT,2025-01-01T06:00:00,2025-01-01T07:59:24,1.0,car_rd_RT
2,2_RT_1,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:15:44,1.0,car_sa_RT
2,2_RT_2,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:27:44,1.0,car_sa_RT
1,1_CORE,component,car_rd_CORE,2025-01-01T06:00:00,2025-01-01T08:36:47,1.0,car_rd_CORE
2,2_FT_1,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:45:57,1.0,car_sa_FT
2,2_FT_2,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:54:44,1.0,car_sa_FT
1,1_BSA_1,component,car_rd_BSA,2025-01-01T06:00:00,2025-01-01T09:07:12,1.0,car_rd_BSA
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T09:11:52,1.0,car_tl_BOSP
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T09:18:24,1.0,car_tl_BOSP
1,1_BSA_2,component,car_rd_BSA,2025-01-01T06:00:00,2025-01-01T09:23:04,1.0,car_rd_BSA
1,1_RAX_RD,component,car_rd_RAX_RD,2025-01-01T06:00:00,2025-01-01T09:26:24,1.0,car_rd_RAX_RD
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T09:29:44,1.0,car_tl_BAT
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:38:34,1.0,car_tl_RT
2,2_SSA_1,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T09:49:53,1.0,car_sa_SSA
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T09:54:33,1.0,car_tl_RT
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:04:14,1.0,car_tl_FT
2,2_SSA_2,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T10:12:43,1.0,car_sa_SSA
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:17:44,1.0,car_tl_FT
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T10:21:04,1.0,car_tl_CRE
2,2_BSA_1,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T10:31:32,1.0,car_sa_BSA
4,4_BOSP_1,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T10:36:12,1.0,car_rd_BOSP
4,4_BOSP_2,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T10:41:30,1.0,car_rd_BOSP
2,2_BSA_2,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T10:47:43,1.0,car_sa_BSA
2,2_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:01:00,2025-01-01T10:51:03,1.0,car_sa_CSEB-NABS
4,4_RT_1,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T10:55:43,1.0,car_rd_RT
4,4_RT_2,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T11:05:50,1.0,car_rd_RT
5,5_RT_1,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T11:22:10,1.0,car_sa_RT
5,5_RT_2,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T11:34:10,1.0,car_sa_RT
4,4_CORE,component,car_rd_CORE,2025-01-01T06:03:00,2025-01-01T11:42:58,1.0,car_rd_CORE
5,5_FT_1,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T11:47:40,1.0,car_sa_FT
5,5_FT_2,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T12:02:10,1.0,car_sa_FT
6,6_BOSP_1,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T12:16:00,1.0,car_hd_BOSP
4,4_BSA_1,component,car_rd_BSA,2025-01-01T06:03:00,2025-01-01T12:20:40,1.0,car_rd_BSA
6,6_BOSP_2,component,car_hd_BOSP,2025-01-01T06:05:00,2025-01-01T12:25:20,1.0,car_hd_BOSP
6,6_BAT,component,car_hd_BAT,2025-01-01T06:05:00,2025-01-01T12:32:50,1.0,car_hd_BAT
4,4_BSA_2,component,car_rd_BSA,2025-01-01T06:03:00,2025-01-01T12:37:30,1.0,car_rd_BSA
