caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_BOSP_1,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:27:48,1.0,car_hd_BOSP
1,1_BOSP_2,component,car_hd_BOSP,2025-01-01T06:00:00,2025-01-01T07:35:03,1.0,car_hd_BOSP
1,1_BAT,component,car_hd_BAT,2025-01-01T06:00:00,2025-01-01T07:43:03,1.0,car_hd_BAT
1,1_RT_1,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T07:53:53,1.0,car_hd_RT
1,1_RT_2,component,car_hd_RT,2025-01-01T06:00:00,2025-01-01T08:04:43,1.0,car_hd_RT
1,1_FT_1,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:11:43,1.0,car_hd_FT
1,1_FT_2,component,car_hd_FT,2025-01-01T06:00:00,2025-01-01T08:18:43,1.0,car_hd_FT
2,2_BOSP_1,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:32:43,1.0,car_hd_BOSP
2,2_BOSP_2,component,car_hd_BOSP,2025-01-01T06:01:00,2025-01-01T08:42:22,1.0,car_hd_BOSP
2,2_BAT,component,car_hd_BAT,2025-01-01T06:01:00,2025-01-01T08:50:22,1.0,car_hd_BAT
2,2_RT_1,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:04:00,1.0,car_hd_RT
2,2_RT_2,component,car_hd_RT,2025-01-01T06:01:00,2025-01-01T09:12:02,1.0,car_hd_RT
1,1_SSA_1,component,car_hd_SSA,2025-01-01T06:00:00,2025-01-01T09:16:42,1.0,car_hd_SSA
2,2_FT_1,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:21:22,1.0,car_hd_FT
2,2_FT_2,component,car_hd_FT,2025-01-01T06:01:00,2025-01-01T09:26:02,1.0,car_hd_FT
1,1_SSA_2,component,car_hd_SSA,2025-01-01T06:00:00,2025-01-01T09:38:30,1.0,car_hd_SSA
1,1_FAX,component,car_hd_FAX,2025-01-01T06:00:00,2025-01-01T09:41:50,1.0,car_hd_FAX
3,3_BOSP_1,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T09:45:10,1.0,car_tl_BOSP
1,1_CHS,component,car_hd_CHS,2025-01-01T06:00:00,2025-01-01T09:49:50,1.0,car_hd_CHS
3,3_BOSP_2,component,car_tl_BOSP,2025-01-01T06:02:00,2025-01-01T09:53:10,1.0,car_tl_BOSP
3,3_BAT,component,car_tl_BAT,2025-01-01T06:02:00,2025-01-01T09:57:50,1.0,car_tl_BAT
1,1_BSA_1,component,car_hd_BSA,2025-01-01T06:00:00,2025-01-01T10:03:25,1.0,car_hd_BSA
3,3_RT_1,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T10:08:31,1.0,car_tl_RT
1,1_BSA_2,component,car_hd_BSA,2025-01-01T06:00:00,2025-01-01T10:17:35,1.0,car_hd_BSA
3,3_RT_2,component,car_tl_RT,2025-01-01T06:02:00,2025-01-01T10:20:55,1.0,car_tl_RT
1,1_RAX_HD,component,car_hd_RAX_HD,2025-01-01T06:00:00,2025-01-01T10:28:25,1.0,car_hd_RAX_HD
3,3_FT_1,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:33:05,1.0,car_tl_FT
3,3_FT_2,component,car_tl_FT,2025-01-01T06:02:00,2025-01-01T10:36:25,1.0,car_tl_FT
3,3_CRE,component,car_tl_CRE,2025-01-01T06:02:00,2025-01-01T10:39:45,1.0,car_tl_CRE
4,4_BOSP_1,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T10:47:13,1.0,car_tl_BOSP
2,2_SSA_1,component,car_hd_SSA,2025-01-01T06:01:00,2025-01-01T10:50:33,1.0,car_hd_SSA
2,2_SSA_2,component,car_hd_SSA,2025-01-01T06:01:00,2025-01-01T10:53:53,1.0,car_hd_SSA
2,2_FAX,component,car_hd_FAX,2025-01-01T06:01:00,2025-01-01T10:57:13,1.0,car_hd_FAX
4,4_BOSP_2,component,car_tl_BOSP,2025-01-01T06:03:00,2025-01-01T11:00:33,1.0,car_tl_BOSP
4,4_BAT,component,car_tl_BAT,2025-01-01T06:03:00,2025-01-01T11:05:13,1.0,car_tl_BAT
2,2_CHS,component,car_hd_CHS,2025-01-01T06:01:00,2025-01-01T11:10:06,1.0,car_hd_CHS
4,4_RT_1,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T11:15:57,1.0,car_tl_RT
2,2_BSA_1,component,car_hd_BSA,2025-01-01T06:01:00,2025-01-01T11:24:56,1.0,car_hd_BSA
4,4_RT_2,component,car_tl_RT,2025-01-01T06:03:00,2025-01-01T11:29:36,1.0,car_tl_RT
4,4_FT_1,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:34:16,1.0,car_tl_FT
2,2_BSA_2,component,car_hd_BSA,2025-01-01T06:01:00,2025-01-01T11:39:46,1.0,car_hd_BSA
2,2_RAX_HD,component,car_hd_RAX_HD,2025-01-01T06:01:00,2025-01-01T11:43:06,1.0,car_hd_RAX_HD
4,4_FT_2,component,car_tl_FT,2025-01-01T06:03:00,2025-01-01T11:46:26,1.0,car_tl_FT
4,4_CRE,component,car_tl_CRE,2025-01-01T06:03:00,2025-01-01T11:49:46,1.0,car_tl_CRE
5,5_BOSP_1,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T11:57:14,1.0,car_hd_BOSP
5,5_BOSP_2,component,car_hd_BOSP,2025-01-01T06:04:00,2025-01-01T12:04:32,1.0,car_hd_BOSP
5,5_BAT,component,car_hd_BAT,2025-01-01T06:04:00,2025-01-01T12:12:32,1.0,car_hd_BAT
5,5_RT_1,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T12:23:22,1.0,car_hd_RT
5,5_RT_2,component,car_hd_RT,2025-01-01T06:04:00,2025-01-01T12:34:12,1.0,car_hd_RT
5,5_FT_1,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T12:41:12,1.0,car_hd_FT
5,5_FT_2,component,car_hd_FT,2025-01-01T06:04:00,2025-01-01T12:48:12,1.0,car_hd_FT
6,6_BOSP_1,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T13:02:11,1.0,car_tl_BOSP
6,6_BOSP_2,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T13:11:51,1.0,car_tl_BOSP
6,6_BAT,component,car_tl_BAT,2025-01-01T06:05:00,2025-01-01T13:23:50,1.0,car_tl_BAT
