exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-01_S1S2,comp_004_BOSP_1/2,BOSP,1.0,2025-01-01 07:12:04,2025-01-01 07:20:53,8.8
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_RT_1/2,RT,1.0,2025-01-01 07:16:56,2025-01-01 07:28:06,11.2
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-01_S1S2,comp_004_BOSP_2/2,BOSP,1.0,2025-01-01 07:21:53,2025-01-01 07:30:43,8.8
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_RT_2/2,RT,1.0,2025-01-01 07:29:06,2025-01-01 07:40:16,11.2
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-01_S1S2,comp_006_BOSP_1/2,BOSP,1.0,2025-01-01 07:35:43,2025-01-01 07:44:33,8.8
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_FT_1/2,FT,1.0,2025-01-01 07:41:16,2025-01-01 07:53:46,12.5
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-01_S1S2,comp_006_BOSP_2/2,BOSP,1.0,2025-01-01 07:45:33,2025-01-01 07:54:23,8.8
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_FT_2/2,FT,1.0,2025-01-01 07:54:46,2025-01-01 08:07:16,12.5
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-01_S1S2,comp_007_BOSP_1/2,BOSP,1.0,2025-01-01 07:59:23,2025-01-01 08:08:13,8.8
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-01_S1S2,comp_007_BOSP_2/2,BOSP,1.0,2025-01-01 08:09:13,2025-01-01 08:18:02,8.8
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_RT_1/2,RT,1.0,2025-01-01 08:12:16,2025-01-01 08:23:26,11.2
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_SSA_1/2,SSA,1.0,2025-01-01 08:21:40,2025-01-01 08:43:30,21.8
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_RT_2/2,RT,1.0,2025-01-01 08:24:26,2025-01-01 08:35:36,11.2
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_FT_1/2,FT,1.0,2025-01-01 08:36:36,2025-01-01 08:49:06,12.5
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_SSA_2/2,SSA,1.0,2025-01-01 08:44:30,2025-01-01 09:06:20,21.8
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_FT_2/2,FT,1.0,2025-01-01 08:50:06,2025-01-01 09:02:36,12.5
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_BSA_1/2,BSA,1.0,2025-01-01 09:07:20,2025-01-01 09:23:50,16.5
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-02_S3S4,comp_003_RT_1/2,RT,1.0,2025-01-01 09:07:36,2025-01-01 09:18:47,11.2
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-02_S3S4,comp_003_RT_2/2,RT,1.0,2025-01-01 09:19:47,2025-01-01 09:30:57,11.2
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_BSA_2/2,BSA,1.0,2025-01-01 09:24:50,2025-01-01 09:41:20,16.5
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-02_S3S4,comp_003_FT_1/2,FT,1.0,2025-01-01 09:31:57,2025-01-01 09:44:27,12.5
exp057,system_03,rear,a00,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_CSEB-NABS,CSEB-NABS,1.0,2025-01-01 09:42:20,2025-01-01 09:42:26,0.1
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-02_S3S4,comp_003_FT_2/2,FT,1.0,2025-01-01 09:45:27,2025-01-01 09:57:57,12.5
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_SSA_1/2,SSA,1.0,2025-01-01 09:46:26,2025-01-01 10:08:15,21.8
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-02_S3S4,comp_004_RT_1/2,RT,1.0,2025-01-01 10:02:57,2025-01-01 10:14:07,11.2
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_SSA_2/2,SSA,1.0,2025-01-01 10:09:15,2025-01-01 10:31:05,21.8
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-02_S3S4,comp_004_RT_2/2,RT,1.0,2025-01-01 10:15:07,2025-01-01 10:26:17,11.2
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-02_S3S4,comp_006_RT_1/2,RT,1.0,2025-01-01 10:31:17,2025-01-01 10:42:27,11.2
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_BSA_1/2,BSA,1.0,2025-01-01 10:32:05,2025-01-01 10:48:35,16.5
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-02_S3S4,comp_006_RT_2/2,RT,1.0,2025-01-01 10:43:27,2025-01-01 10:54:38,11.2
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-04_S7,comp_004_CORE,CORE,1.0,2025-01-01 10:43:49,2025-01-01 11:04:39,20.8
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_BSA_2/2,BSA,1.0,2025-01-01 10:49:35,2025-01-01 11:06:05,16.5
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-02_S3S4,comp_007_RT_1/2,RT,1.0,2025-01-01 10:59:38,2025-01-01 11:10:48,11.2
exp057,system_03,rear,a00,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_CSEB-NABS,CSEB-NABS,1.0,2025-01-01 11:07:05,2025-01-01 11:07:11,0.1
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-04_S7,comp_006_CORE,CORE,1.0,2025-01-01 11:09:39,2025-01-01 11:30:29,20.8
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-05_S6S8,comp_003_SSA_1/2,SSA,1.0,2025-01-01 11:11:11,2025-01-01 11:33:01,21.8
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-02_S3S4,comp_007_RT_2/2,RT,1.0,2025-01-01 11:11:48,2025-01-01 11:22:58,11.2
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-02_S3S4,comp_005_RT_1/2,RT,1.0,2025-01-01 11:27:58,2025-01-01 11:39:08,11.2
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-05_S6S8,comp_003_SSA_2/2,SSA,1.0,2025-01-01 11:34:01,2025-01-01 11:55:51,21.8
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-04_S7,comp_007_CORE,CORE,1.0,2025-01-01 11:38:00,2025-01-01 11:58:49,20.8
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-02_S3S4,comp_005_RT_2/2,RT,1.0,2025-01-01 11:40:08,2025-01-01 11:51:18,11.2
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-02_S3S4,comp_005_FT_1/2,FT,1.0,2025-01-01 11:52:18,2025-01-01 12:04:48,12.5
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-05_S6S8,comp_003_BSA_1/2,BSA,1.0,2025-01-01 11:56:51,2025-01-01 12:13:21,16.5
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-02_S3S4,comp_005_FT_2/2,FT,1.0,2025-01-01 12:05:48,2025-01-01 12:18:18,12.5
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-05_S6S8,comp_003_BSA_2/2,BSA,1.0,2025-01-01 12:14:21,2025-01-01 12:30:51,16.5
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-02_S3S4,comp_008_RT_1/2,RT,1.0,2025-01-01 12:23:18,2025-01-01 12:34:29,11.2
exp057,system_03,rear,a00,3,prod_003_car_sa,car_sa,ws-05_S6S8,comp_003_CSEB-NABS,CSEB-NABS,1.0,2025-01-01 12:31:51,2025-01-01 12:31:57,0.1
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-02_S3S4,comp_008_RT_2/2,RT,1.0,2025-01-01 12:35:29,2025-01-01 12:46:39,11.2
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-05_S6S8,comp_004_BSA_1/2,BSA,1.0,2025-01-01 12:35:57,2025-01-01 12:52:27,16.5
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-02_S3S4,comp_008_FT_1/2,FT,1.0,2025-01-01 12:47:39,2025-01-01 13:00:09,12.5
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-05_S6S8,comp_004_BSA_2/2,BSA,1.0,2025-01-01 12:53:27,2025-01-01 13:09:57,16.5
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-02_S3S4,comp_008_FT_2/2,FT,1.0,2025-01-01 13:01:09,2025-01-01 13:13:39,12.5
exp057,system_03,rear,a00,4,prod_004_car_rd,car_rd,ws-05_S6S8,comp_004_RAX_RD,RAX_RD,1.0,2025-01-01 13:10:57,2025-01-01 13:11:03,0.1
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-05_S6S8,comp_006_BSA_1/2,BSA,1.0,2025-01-01 13:15:03,2025-01-01 13:31:33,16.5
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-05_S6S8,comp_006_BSA_2/2,BSA,1.0,2025-01-01 13:32:33,2025-01-01 13:49:03,16.5
exp057,system_03,rear,a00,6,prod_006_car_rd,car_rd,ws-05_S6S8,comp_006_RAX_RD,RAX_RD,1.0,2025-01-01 13:50:03,2025-01-01 13:50:09,0.1
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-05_S6S8,comp_007_BSA_1/2,BSA,1.0,2025-01-01 13:54:09,2025-01-01 14:10:39,16.5
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-05_S6S8,comp_007_BSA_2/2,BSA,1.0,2025-01-01 14:11:39,2025-01-01 14:28:09,16.5
exp057,system_03,rear,a00,7,prod_007_car_rd,car_rd,ws-05_S6S8,comp_007_RAX_RD,RAX_RD,1.0,2025-01-01 14:29:09,2025-01-01 14:29:15,0.1
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-05_S6S8,comp_005_SSA_1/2,SSA,1.0,2025-01-01 14:33:15,2025-01-01 14:55:05,21.8
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-05_S6S8,comp_005_SSA_2/2,SSA,1.0,2025-01-01 14:56:05,2025-01-01 15:17:54,21.8
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-05_S6S8,comp_005_BSA_1/2,BSA,1.0,2025-01-01 15:18:54,2025-01-01 15:35:24,16.5
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-05_S6S8,comp_005_BSA_2/2,BSA,1.0,2025-01-01 15:36:24,2025-01-01 15:52:54,16.5
exp057,system_03,rear,a00,5,prod_005_car_sa,car_sa,ws-05_S6S8,comp_005_CSEB-NABS,CSEB-NABS,1.0,2025-01-01 15:53:54,2025-01-01 15:54:00,0.1
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-05_S6S8,comp_008_SSA_1/2,SSA,1.0,2025-01-01 15:58:00,2025-01-01 16:19:50,21.8
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-05_S6S8,comp_008_SSA_2/2,SSA,1.0,2025-01-01 16:20:50,2025-01-01 16:42:40,21.8
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-05_S6S8,comp_008_BSA_1/2,BSA,1.0,2025-01-01 16:43:40,2025-01-02 07:00:10,16.5
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-05_S6S8,comp_008_BSA_2/2,BSA,1.0,2025-01-02 07:01:10,2025-01-02 07:17:40,16.5
exp057,system_03,rear,a00,9,prod_009_car_rd,car_rd,ws-01_S1S2,comp_009_BOSP_1/2,BOSP,1.0,2025-01-02 07:13:48,2025-01-02 07:22:37,8.8
exp057,system_03,rear,a00,11,prod_011_car_sa,car_sa,ws-02_S3S4,comp_011_RT_1/2,RT,1.0,2025-01-02 07:18:40,2025-01-02 07:29:50,11.2
exp057,system_03,rear,a00,8,prod_008_car_sa,car_sa,ws-05_S6S8,comp_008_CSEB-NABS,CSEB-NABS,1.0,2025-01-02 07:18:40,2025-01-02 07:18:46,0.1
exp057,system_03,rear,a00,9,prod_009_car_rd,car_rd,ws-01_S1S2,comp_009_BOSP_2/2,BOSP,1.0,2025-01-02 07:23:37,2025-01-02 07:32:27,8.8
exp057,system_03,rear,a00,11,prod_011_car_sa,car_sa,ws-02_S3S4,comp_011_RT_2/2,RT,1.0,2025-01-02 07:30:50,2025-01-02 07:42:00,11.2
exp057,system_03,rear,a00,10,prod_010_car_rd,car_rd,ws-01_S1S2,comp_010_BOSP_1/2,BOSP,1.0,2025-01-02 07:37:27,2025-01-02 07:46:17,8.8
exp057,system_03,rear,a00,11,prod_011_car_sa,car_sa,ws-02_S3S4,comp_011_FT_1/2,FT,1.0,2025-01-02 07:43:00,2025-01-02 07:55:30,12.5
exp057,system_03,rear,a00,10,prod_010_car_rd,car_rd,ws-01_S1S2,comp_010_BOSP_2/2,BOSP,1.0,2025-01-02 07:47:17,2025-01-02 07:56:07,8.8
exp057,system_03,rear,a00,11,prod_011_car_sa,car_sa,ws-02_S3S4,comp_011_FT_2/2,FT,1.0,2025-01-02 07:56:30,2025-01-02 08:09:00,12.5
exp057,system_03,rear,a00,12,prod_012_car_rd,car_rd,ws-01_S1S2,comp_012_BOSP_1/2,BOSP,1.0,2025-01-02 08:01:07,2025-01-02 08:09:57,8.8
exp057,system_03,rear,a00,12,prod_012_car_rd,car_rd,ws-01_S1S2,comp_012_BOSP_2/2,BOSP,1.0,2025-01-02 08:10:57,2025-01-02 08:19:46,8.8
exp057,system_03,rear,a00,14,prod_014_car_sa,car_sa,ws-02_S3S4,comp_014_RT_1/2,RT,1.0,2025-01-02 08:14:00,2025-01-02 08:25:10,11.2
exp057,system_03,rear,a00,13,prod_013_car_rd,car_rd,ws-01_S1S2,comp_013_BOSP_1/2,BOSP,1.0,2025-01-02 08:24:46,2025-01-02 08:33:36,8.8
exp057,system_03,rear,a00,14,prod_014_car_sa,car_sa,ws-02_S3S4,comp_014_RT_2/2,RT,1.0,2025-01-02 08:26:10,2025-01-02 08:37:20,11.2
exp057,system_03,rear,a00,13,prod_013_car_rd,car_rd,ws-01_S1S2,comp_013_BOSP_2/2,BOSP,1.0,2025-01-02 08:34:36,2025-01-02 08:43:26,8.8
