exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp055,system_02,rear,a04,1,prod_001_car_sa,car_sa,ws-01_S1toS8,comp_001_RT_1/2,RT,1.0,2025-01-01 07:12:04,2025-01-01 07:21:53,9.8
exp055,system_02,rear,a04,2,prod_002_car_sa,car_sa,ws-02_S1toS8,comp_002_RT_1/2,RT,1.0,2025-01-01 07:16:56,2025-01-01 07:26:45,9.8
exp055,system_02,rear,a04,3,prod_003_car_sa,car_sa,ws-03_S1toS8,comp_003_RT_1/2,RT,1.0,2025-01-01 07:21:48,2025-01-01 07:31:37,9.8
exp055,system_02,rear,a04,1,prod_001_car_sa,car_sa,ws-01_S1toS8,comp_001_RT_2/2,RT,1.0,2025-01-01 07:22:53,2025-01-01 07:32:43,9.8
exp055,system_02,rear,a04,4,prod_004_car_rd,car_rd,ws-04_S1toS8,comp_004_BOSP_1/2,BOSP,1.0,2025-01-01 07:26:40,2025-01-01 07:35:29,8.8
exp055,system_02,rear,a04,2,prod_002_car_sa,car_sa,ws-02_S1toS8,comp_002_RT_2/2,RT,1.0,2025-01-01 07:27:45,2025-01-01 07:37:35,9.8
exp055,system_02,rear,a04,3,prod_003_car_sa,car_sa,ws-03_S1toS8,comp_003_RT_2/2,RT,1.0,2025-01-01 07:32:37,2025-01-01 07:42:27,9.8
exp055,system_02,rear,a04,1,prod_001_car_sa,car_sa,ws-01_S1toS8,comp_001_FT_1/2,FT,1.0,2025-01-01 07:33:43,2025-01-01 07:39:43,6.0
exp055,system_02,rear,a04,4,prod_004_car_rd,car_rd,ws-04_S1toS8,comp_004_BOSP_2/2,BOSP,1.0,2025-01-01 07:36:29,2025-01-01 07:45:19,8.8
exp055,system_02,rear,a04,2,prod_002_car_sa,car_sa,ws-02_S1toS8,comp_002_FT_1/2,FT,1.0,2025-01-01 07:38:35,2025-01-01 07:44:35,6.0
exp055,system_02,rear,a04,1,prod_001_car_sa,car_sa,ws-01_S1toS8,comp_001_FT_2/2,FT,1.0,2025-01-01 07:40:43,2025-01-01 07:46:43,6.0
exp055,system_02,rear,a04,3,prod_003_car_sa,car_sa,ws-03_S1toS8,comp_003_FT_1/2,FT,1.0,2025-01-01 07:43:27,2025-01-01 07:49:27,6.0
exp055,system_02,rear,a04,2,prod_002_car_sa,car_sa,ws-02_S1toS8,comp_002_FT_2/2,FT,1.0,2025-01-01 07:45:35,2025-01-01 07:51:35,6.0
exp055,system_02,rear,a04,4,prod_004_car_rd,car_rd,ws-04_S1toS8,comp_004_RT_1/2,RT,1.0,2025-01-01 07:46:19,2025-01-01 07:56:09,9.8
exp055,system_02,rear,a04,1,prod_001_car_sa,car_sa,ws-01_S1toS8,comp_001_SSA_1/2,SSA,1.0,2025-01-01 07:47:43,2025-01-01 08:01:33,13.8
exp055,system_02,rear,a04,3,prod_003_car_sa,car_sa,ws-03_S1toS8,comp_003_FT_2/2,FT,1.0,2025-01-01 07:50:27,2025-01-01 07:56:27,6.0
