exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp037,system_02,front,a00,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:50:28,290,224,14,0,14,100.0,False,
exp037,system_02,front,a00,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 10:58:28,297,228,14,0,14,100.0,False,
exp037,system_02,front,a00,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 09:13:08,191,117,8,0,8,100.0,False,
exp037,system_02,front,a00,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 12:31:08,388,311,8,0,8,100.0,False,
exp037,system_02,front,a00,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 07:27:48,2025-01-01 14:15:12,491,407,14,0,14,100.0,False,
exp037,system_02,front,a00,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 07:31:56,2025-01-01 12:18:28,373,287,8,0,8,100.0,False,
exp037,system_02,front,a00,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 07:37:32,2025-01-01 12:26:28,380,289,14,0,14,100.0,False,
exp037,system_02,front,a00,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 07:41:40,2025-01-01 13:31:57,445,350,14,0,14,100.0,False,
exp037,system_02,front,a00,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:42:12,162,94,8,0,8,100.0,False,
exp037,system_02,front,a00,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 08:50:12,169,98,8,0,8,100.0,False,
exp037,system_02,front,a00,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 11:00:12,298,223,14,0,14,100.0,False,
exp037,system_02,front,a00,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 12:33:32,391,312,14,0,14,100.0,False,
exp037,system_02,front,a00,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 12:14:12,370,287,14,0,14,100.0,False,
exp037,system_02,front,a00,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:31:20,2025-01-02 10:09:32,245,158,8,0,8,100.0,False,
exp037,system_02,front,a00,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 07:36:56,2025-01-02 14:26:40,501,410,14,0,14,100.0,False,
exp037,system_02,front,a00,16,prod_016_car_tl,car_tl,2025-01-02 06:07:00,2025-01-02 07:49:04,2025-01-02 13:00:12,413,311,8,0,8,100.0,False,
exp037,system_02,front,a00,17,prod_017_car_hd,car_hd,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 10:51:32,292,224,14,0,14,100.0,False,
exp037,system_02,front,a00,18,prod_018_car_hd,car_hd,2025-01-03 06:01:00,2025-01-03 07:11:52,2025-01-03 10:59:32,299,228,14,0,14,100.0,False,
exp037,system_02,front,a00,19,prod_019_car_tl,car_tl,2025-01-03 06:02:00,2025-01-03 07:17:28,2025-01-03 09:11:32,190,114,8,0,8,100.0,False,
exp037,system_02,front,a00,20,prod_020_car_hd,car_hd,2025-01-03 06:03:00,2025-01-03 07:21:36,2025-01-03 12:53:32,411,332,14,0,14,100.0,False,
exp037,system_02,front,a00,21,prod_021_car_hd,car_hd,2025-01-03 06:04:00,2025-01-03 07:27:12,2025-01-03 14:16:56,493,410,14,0,14,100.0,False,
exp037,system_02,front,a00,22,prod_022_car_tl,car_tl,2025-01-03 06:05:00,2025-01-03 07:31:20,2025-01-03 12:20:52,376,290,8,0,8,100.0,False,
