exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp004,system_01,hd,a06,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:28:25,268,202,14,0,14,100.0,False,
exp004,system_01,hd,a06,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 11:51:00,350,279,14,0,14,100.0,False,
exp004,system_01,hd,a06,3,prod_003_car_hd,car_hd,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 13:14:38,433,358,14,0,14,100.0,False,
exp004,system_01,hd,a06,4,prod_004_car_hd,car_hd,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 14:26:58,504,425,14,0,14,100.0,False,
exp004,system_01,hd,a06,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 08:22:44,2025-01-01 15:51:40,588,449,14,0,14,100.0,False,
exp004,system_01,hd,a06,6,prod_006_car_hd,car_hd,2025-01-01 06:05:00,2025-01-01 09:29:06,2025-01-02 07:09:20,1504,1300,14,0,14,100.0,False,
exp004,system_01,hd,a06,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 10:39:29,2025-01-02 08:40:55,1595,1321,14,0,14,100.0,False,
exp004,system_01,hd,a06,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 11:54:04,2025-01-02 10:01:23,1674,1327,14,0,14,100.0,False,
exp004,system_01,hd,a06,9,prod_009_car_hd,car_hd,2025-01-02 06:00:00,2025-01-02 07:12:24,2025-01-02 11:13:44,314,241,14,0,14,100.0,False,
exp004,system_01,hd,a06,10,prod_010_car_hd,car_hd,2025-01-02 06:01:00,2025-01-02 07:21:44,2025-01-02 12:44:40,404,323,14,0,14,100.0,False,
exp004,system_01,hd,a06,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:32:12,2025-01-02 13:56:47,475,385,14,0,14,100.0,False,
exp004,system_01,hd,a06,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:44:20,2025-01-02 15:21:20,558,457,14,0,14,100.0,False,
