exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp095,system_05,sa_rd,a04,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 08:56:38,177,111,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 10:17:18,256,187,14,0,14,100.0,False,
exp095,system_05,sa_rd,a04,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 10:10:38,249,175,8,0,8,100.0,False,
exp095,system_05,sa_rd,a04,4,prod_004_car_sa,car_sa,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 12:07:18,364,287,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 07:25:28,2025-01-01 12:38:38,395,313,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,6,prod_006_car_sa,car_sa,2025-01-01 06:05:00,2025-01-01 07:36:36,2025-01-01 10:36:38,272,180,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,7,prod_007_car_sa,car_sa,2025-01-01 06:06:00,2025-01-01 07:40:44,2025-01-01 11:55:58,350,255,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,8,prod_008_car_rd,car_rd,2025-01-01 06:07:00,2025-01-01 07:46:20,2025-01-01 11:18:38,312,212,8,0,8,100.0,False,
exp095,system_05,sa_rd,a04,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:58:58,179,111,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:06:58,186,115,8,0,8,100.0,False,
exp095,system_05,sa_rd,a04,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:54:58,293,218,14,0,14,100.0,False,
exp095,system_05,sa_rd,a04,12,prod_012_car_sa,car_sa,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 11:52:18,349,271,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,13,prod_013_car_rd,car_rd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 12:28:18,384,301,8,0,8,100.0,False,
exp095,system_05,sa_rd,a04,14,prod_014_car_sa,car_sa,2025-01-02 06:05:00,2025-01-02 07:34:24,2025-01-02 10:38:58,274,185,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 07:38:32,2025-01-02 10:46:58,281,188,8,0,8,100.0,False,
exp095,system_05,sa_rd,a04,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 07:44:08,2025-01-02 12:00:18,353,256,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 08:59:38,180,112,9,0,9,100.0,False,
exp095,system_05,sa_rd,a04,18,prod_018_car_hd,car_hd,2025-01-03 06:01:00,2025-01-03 07:11:52,2025-01-03 10:24:58,264,193,14,0,14,100.0,False,
exp095,system_05,sa_rd,a04,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:17:28,2025-01-03 09:57:38,236,160,9,0,9,100.0,False,
