exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp005,system_01,balanced,a00,1,prod_001_car_rd,car_rd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 09:26:24,206,140,8,0,8,100.0,False,
exp005,system_01,balanced,a00,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 10:51:03,290,219,9,0,9,100.0,False,
exp005,system_01,balanced,a00,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 10:21:04,259,184,8,0,8,100.0,False,
exp005,system_01,balanced,a00,4,prod_004_car_rd,car_rd,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 12:40:50,398,319,8,0,8,100.0,False,
exp005,system_01,balanced,a00,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 08:02:44,2025-01-01 14:08:00,484,365,9,0,9,100.0,False,
exp005,system_01,balanced,a00,6,prod_006_car_hd,car_hd,2025-01-01 06:05:00,2025-01-01 08:57:48,2025-01-01 16:18:35,614,441,14,0,14,100.0,False,
exp005,system_01,balanced,a00,7,prod_007_car_rd,car_rd,2025-01-01 06:06:00,2025-01-01 10:24:08,2025-01-01 16:57:41,652,394,8,0,8,100.0,False,
exp005,system_01,balanced,a00,8,prod_008_car_tl,car_tl,2025-01-01 06:07:00,2025-01-01 11:08:54,2025-01-01 15:38:30,572,270,8,0,8,100.0,False,
exp005,system_01,balanced,a00,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:50:08,230,162,9,0,9,100.0,False,
exp005,system_01,balanced,a00,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:12:04,2025-01-02 10:45:08,284,213,8,0,8,100.0,False,
exp005,system_01,balanced,a00,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:04,2025-01-02 13:05:45,424,349,14,0,14,100.0,False,
exp005,system_01,balanced,a00,12,prod_012_car_tl,car_tl,2025-01-02 06:03:00,2025-01-02 07:22:04,2025-01-02 11:46:39,344,265,8,0,8,100.0,False,
exp005,system_01,balanced,a00,13,prod_013_car_tl,car_tl,2025-01-02 06:04:00,2025-01-02 08:12:44,2025-01-02 13:12:25,428,300,8,0,8,100.0,False,
exp005,system_01,balanced,a00,14,prod_014_car_hd,car_hd,2025-01-02 06:05:00,2025-01-02 08:59:32,2025-01-02 17:05:45,661,486,14,0,14,100.0,False,
exp005,system_01,balanced,a00,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 10:27:44,2025-01-03 07:53:20,1547,1286,8,0,8,100.0,False,
exp005,system_01,balanced,a00,16,prod_016_car_hd,car_hd,2025-01-02 06:07:00,2025-01-02 11:49:43,2025-01-03 09:32:21,1645,1303,14,0,14,100.0,False,
exp005,system_01,balanced,a00,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 10:57:07,297,229,9,0,9,100.0,False,
exp005,system_01,balanced,a00,18,prod_018_car_tl,car_tl,2025-01-03 06:01:00,2025-01-03 07:12:04,2025-01-03 09:39:01,218,147,8,0,8,100.0,False,
exp005,system_01,balanced,a00,19,prod_019_car_rd,car_rd,2025-01-03 06:02:00,2025-01-03 07:17:04,2025-01-03 11:51:17,349,274,8,0,8,100.0,False,
exp005,system_01,balanced,a00,20,prod_020_car_sa,car_sa,2025-01-03 06:03:00,2025-01-03 07:33:22,2025-01-03 13:16:02,433,343,9,0,9,100.0,False,
exp005,system_01,balanced,a00,21,prod_021_car_sa,car_sa,2025-01-03 06:04:00,2025-01-03 08:12:59,2025-01-03 14:42:40,519,390,9,0,9,100.0,False,
exp005,system_01,balanced,a00,22,prod_022_car_hd,car_hd,2025-01-03 06:05:00,2025-01-03 09:42:05,2025-01-03 16:31:29,626,409,14,0,14,100.0,False,
exp005,system_01,balanced,a00,23,prod_023_car_sa,car_sa,2025-01-03 06:06:00,2025-01-03 10:27:44,2025-01-04 07:56:15,1550,1289,9,0,9,100.0,False,
exp005,system_01,balanced,a00,24,prod_024_car_sa,car_sa,2025-01-03 06:07:00,2025-01-03 11:17:58,2025-01-04 09:21:00,1634,1323,9,0,9,100.0,False,
exp005,system_01,balanced,a00,25,prod_025_car_tl,car_tl,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 08:39:28,159,92,8,0,8,100.0,False,
exp005,system_01,balanced,a00,26,prod_026_car_hd,car_hd,2025-01-04 06:01:00,2025-01-04 07:12:04,2025-01-04 12:52:58,412,341,14,0,14,100.0,False,
