exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp069,system_02,mixed,a00,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 09:34:14,214,148,9,0,9,100.0,False,
exp069,system_02,mixed,a00,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 09:42:14,221,152,9,0,9,100.0,False,
exp069,system_02,mixed,a00,3,prod_003_car_sa,car_sa,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 09:56:54,235,161,9,0,9,100.0,False,
exp069,system_02,mixed,a00,4,prod_004_car_sa,car_sa,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 11:36:14,333,256,9,0,9,100.0,False,
exp069,system_02,mixed,a00,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 08:09:54,2025-01-01 11:50:54,347,221,9,0,9,100.0,False,
exp069,system_02,mixed,a00,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 08:14:02,2025-01-01 11:04:14,299,170,8,0,8,100.0,False,
exp069,system_02,mixed,a00,7,prod_007_car_sa,car_sa,2025-01-01 06:06:00,2025-01-01 08:19:38,2025-01-01 11:58:54,353,219,9,0,9,100.0,False,
exp069,system_02,mixed,a00,8,prod_008_car_tl,car_tl,2025-01-01 06:07:00,2025-01-01 08:23:46,2025-01-01 12:23:34,377,240,8,0,8,100.0,False,
exp069,system_02,mixed,a00,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:37:42,218,150,9,0,9,100.0,False,
exp069,system_02,mixed,a00,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:10:22,189,118,8,0,8,100.0,False,
exp069,system_02,mixed,a00,11,prod_011_car_tl,car_tl,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 09:27:42,206,130,8,0,8,100.0,False,
exp069,system_02,mixed,a00,12,prod_012_car_tl,car_tl,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 11:28:22,325,247,8,0,8,100.0,False,
exp069,system_02,mixed,a00,13,prod_013_car_sa,car_sa,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 11:53:02,349,266,9,0,9,100.0,False,
exp069,system_02,mixed,a00,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:31:20,2025-01-02 10:36:22,271,185,8,0,8,100.0,False,
exp069,system_02,mixed,a00,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 07:36:56,2025-01-02 10:55:42,290,199,8,0,8,100.0,False,
exp069,system_02,mixed,a00,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 07:49:04,2025-01-02 12:38:31,392,289,9,0,9,100.0,False,
exp069,system_02,mixed,a00,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 09:36:22,216,149,9,0,9,100.0,False,
exp069,system_02,mixed,a00,18,prod_018_car_tl,car_tl,2025-01-03 06:01:00,2025-01-03 07:11:52,2025-01-03 08:48:22,167,96,8,0,8,100.0,False,
exp069,system_02,mixed,a00,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:17:28,2025-01-03 10:05:02,243,168,9,0,9,100.0,False,
exp069,system_02,mixed,a00,20,prod_020_car_tl,car_tl,2025-01-03 06:03:00,2025-01-03 07:21:36,2025-01-03 11:38:22,335,257,8,0,8,100.0,False,
exp069,system_02,mixed,a00,21,prod_021_car_rd,car_rd,2025-01-03 06:04:00,2025-01-03 07:27:12,2025-01-03 11:19:02,315,232,8,0,8,100.0,False,
exp069,system_02,mixed,a00,22,prod_022_car_tl,car_tl,2025-01-03 06:05:00,2025-01-03 07:31:20,2025-01-03 10:16:22,251,165,8,0,8,100.0,False,
exp069,system_02,mixed,a00,23,prod_023_car_rd,car_rd,2025-01-03 06:06:00,2025-01-03 07:36:56,2025-01-03 11:33:42,328,237,8,0,8,100.0,False,
exp069,system_02,mixed,a00,24,prod_024_car_tl,car_tl,2025-01-03 06:07:00,2025-01-03 07:49:04,2025-01-03 12:05:02,358,256,8,0,8,100.0,False,
exp069,system_02,mixed,a00,25,prod_025_car_rd,car_rd,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 09:05:33,186,118,8,0,8,100.0,False,
exp069,system_02,mixed,a00,26,prod_026_car_rd,car_rd,2025-01-04 06:01:00,2025-01-04 07:11:52,2025-01-04 09:13:33,193,122,8,0,8,100.0,False,
exp069,system_02,mixed,a00,27,prod_027_car_tl,car_tl,2025-01-04 06:02:00,2025-01-04 07:17:28,2025-01-04 09:44:13,222,147,8,0,8,100.0,False,
exp069,system_02,mixed,a00,28,prod_028_car_rd,car_rd,2025-01-04 06:03:00,2025-01-04 07:21:36,2025-01-04 11:30:53,328,249,8,0,8,100.0,False,
