exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp039,system_02,front,a04,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:12:14,252,186,14,0,14,100.0,False,
exp039,system_02,front,a04,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 10:20:14,259,190,14,0,14,100.0,False,
exp039,system_02,front,a04,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 09:36:54,215,141,8,0,8,100.0,False,
exp039,system_02,front,a04,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 12:44:14,401,324,8,0,8,100.0,False,
exp039,system_02,front,a04,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 07:27:48,2025-01-01 13:05:34,422,338,14,0,14,100.0,False,
exp039,system_02,front,a04,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 07:31:56,2025-01-01 11:24:14,319,232,8,0,8,100.0,False,
exp039,system_02,front,a04,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 07:37:32,2025-01-01 12:03:34,358,266,14,0,14,100.0,False,
exp039,system_02,front,a04,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 07:41:40,2025-01-01 14:41:44,515,420,14,0,14,100.0,False,
exp039,system_02,front,a04,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:30:08,150,82,8,0,8,100.0,False,
exp039,system_02,front,a04,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:04:08,183,112,8,0,8,100.0,False,
exp039,system_02,front,a04,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:53:28,291,216,14,0,14,100.0,False,
exp039,system_02,front,a04,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 12:23:28,380,302,14,0,14,100.0,False,
exp039,system_02,front,a04,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 11:19:28,315,232,14,0,14,100.0,False,
exp039,system_02,front,a04,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:31:20,2025-01-02 09:48:08,223,137,8,0,8,100.0,False,
exp039,system_02,front,a04,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 07:36:56,2025-01-02 13:23:12,437,346,14,0,14,100.0,False,
