exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp032,system_05,balanced,a06,1,prod_001_car_rd,car_rd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 08:49:56,170,104,8,0,8,100.0,False,
exp032,system_05,balanced,a06,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 09:05:56,185,116,9,0,9,100.0,False,
exp032,system_05,balanced,a06,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 10:21:16,259,186,8,0,8,100.0,False,
exp032,system_05,balanced,a06,4,prod_004_car_rd,car_rd,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 11:53:56,351,274,8,0,8,100.0,False,
exp032,system_05,balanced,a06,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 07:25:28,2025-01-01 12:25:16,381,300,9,0,9,100.0,False,
exp032,system_05,balanced,a06,6,prod_006_car_hd,car_hd,2025-01-01 06:05:00,2025-01-01 07:33:36,2025-01-01 11:25:56,321,232,14,0,14,100.0,False,
exp032,system_05,balanced,a06,7,prod_007_car_rd,car_rd,2025-01-01 06:06:00,2025-01-01 07:37:44,2025-01-01 10:32:36,267,175,8,0,8,100.0,False,
exp032,system_05,balanced,a06,8,prod_008_car_tl,car_tl,2025-01-01 06:07:00,2025-01-01 07:43:20,2025-01-01 11:17:56,311,215,8,0,8,100.0,False,
exp032,system_05,balanced,a06,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:00:58,181,113,9,0,9,100.0,False,
exp032,system_05,balanced,a06,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 08:54:18,173,102,8,0,8,100.0,False,
exp032,system_05,balanced,a06,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:58:18,296,221,14,0,14,100.0,False,
exp032,system_05,balanced,a06,12,prod_012_car_tl,car_tl,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 12:22:58,380,301,8,0,8,100.0,False,
exp032,system_05,balanced,a06,13,prod_013_car_tl,car_tl,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 13:03:38,420,336,8,0,8,100.0,False,
exp032,system_05,balanced,a06,14,prod_014_car_hd,car_hd,2025-01-02 06:05:00,2025-01-02 07:34:24,2025-01-02 11:37:38,333,243,14,0,14,100.0,False,
exp032,system_05,balanced,a06,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 07:38:32,2025-01-02 10:24:18,258,166,8,0,8,100.0,False,
exp032,system_05,balanced,a06,16,prod_016_car_hd,car_hd,2025-01-02 06:07:00,2025-01-02 07:44:08,2025-01-02 12:45:38,399,302,14,0,14,100.0,False,
exp032,system_05,balanced,a06,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 08:59:38,180,112,9,0,9,100.0,False,
exp032,system_05,balanced,a06,18,prod_018_car_tl,car_tl,2025-01-03 06:01:00,2025-01-03 07:11:52,2025-01-03 08:46:18,165,94,8,0,8,100.0,False,
exp032,system_05,balanced,a06,19,prod_019_car_rd,car_rd,2025-01-03 06:02:00,2025-01-03 07:17:28,2025-01-03 10:26:18,264,189,8,0,8,100.0,False,
exp032,system_05,balanced,a06,20,prod_020_car_sa,car_sa,2025-01-03 06:03:00,2025-01-03 07:21:36,2025-01-03 11:57:38,355,276,9,0,9,100.0,False,
exp032,system_05,balanced,a06,21,prod_021_car_sa,car_sa,2025-01-03 06:04:00,2025-01-03 07:27:12,2025-01-03 12:28:58,385,302,9,0,9,100.0,False,
exp032,system_05,balanced,a06,22,prod_022_car_hd,car_hd,2025-01-03 06:05:00,2025-01-03 07:34:24,2025-01-03 11:39:38,335,245,14,0,14,100.0,False,
exp032,system_05,balanced,a06,23,prod_023_car_sa,car_sa,2025-01-03 06:06:00,2025-01-03 07:38:32,2025-01-03 10:11:38,246,153,9,0,9,100.0,False,
exp032,system_05,balanced,a06,24,prod_024_car_sa,car_sa,2025-01-03 06:07:00,2025-01-03 07:44:08,2025-01-03 11:13:38,307,210,9,0,9,100.0,False,
exp032,system_05,balanced,a06,25,prod_025_car_tl,car_tl,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 08:26:58,147,79,8,0,8,100.0,False,
