exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp083,system_01,sa_rd,a04,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 09:16:30,196,130,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 11:20:37,320,249,14,0,14,100.0,False,
exp083,system_01,sa_rd,a04,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 10:09:02,247,172,8,0,8,100.0,False,
exp083,system_01,sa_rd,a04,4,prod_004_car_sa,car_sa,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 12:27:36,385,306,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 07:54:07,2025-01-01 13:27:27,443,333,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,6,prod_006_car_sa,car_sa,2025-01-01 06:05:00,2025-01-01 09:03:46,2025-01-01 14:30:12,505,326,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,7,prod_007_car_sa,car_sa,2025-01-01 06:06:00,2025-01-01 10:12:06,2025-01-01 15:34:18,568,322,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,8,prod_008_car_rd,car_rd,2025-01-01 06:07:00,2025-01-01 10:51:51,2025-01-01 16:08:03,601,316,8,0,8,100.0,False,
exp083,system_01,sa_rd,a04,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:17:46,198,130,9,0,9,100.0,False,
exp083,system_01,sa_rd,a04,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:12:04,2025-01-02 10:19:05,258,187,8,0,8,100.0,False,
exp083,system_01,sa_rd,a04,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:04,2025-01-02 13:25:23,443,368,14,0,14,100.0,False,
