exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp044,system_03,front,a06,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 13:34:07,454,388,14,0,14,100.0,False,
exp044,system_03,front,a06,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 14:16:17,495,424,14,0,14,100.0,False,
exp044,system_03,front,a06,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 10:55:43,294,219,8,0,8,100.0,False,
exp044,system_03,front,a06,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 11:41:07,338,259,8,0,8,100.0,False,
exp044,system_03,front,a06,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 07:47:44,2025-01-01 14:43:47,520,416,14,0,14,100.0,False,
exp044,system_03,front,a06,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 08:19:07,2025-01-01 12:20:01,375,241,8,0,8,100.0,False,
exp044,system_03,front,a06,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 08:53:39,2025-01-01 15:59:15,593,426,14,0,14,100.0,False,
exp044,system_03,front,a06,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 09:26:45,2025-01-01 16:33:00,626,426,14,0,14,100.0,False,
exp044,system_03,front,a06,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:46:55,167,99,8,0,8,100.0,False,
exp044,system_03,front,a06,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:12:04,2025-01-02 09:37:41,217,146,8,0,8,100.0,False,
exp044,system_03,front,a06,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:04,2025-01-02 13:54:15,472,397,14,0,14,100.0,False,
exp044,system_03,front,a06,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:22:04,2025-01-02 14:24:15,501,422,14,0,14,100.0,False,
exp044,system_03,front,a06,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 07:47:44,2025-01-02 14:34:15,510,407,14,0,14,100.0,False,
exp044,system_03,front,a06,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 08:35:01,2025-01-02 12:25:17,380,230,8,0,8,100.0,False,
exp044,system_03,front,a06,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 08:51:59,2025-01-02 15:28:52,563,397,14,0,14,100.0,False,
exp044,system_03,front,a06,16,prod_016_car_tl,car_tl,2025-01-02 06:07:00,2025-01-02 09:29:07,2025-01-02 13:35:25,448,246,8,0,8,100.0,False,
exp044,system_03,front,a06,17,prod_017_car_hd,car_hd,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 14:02:29,482,415,14,0,14,100.0,False,
exp044,system_03,front,a06,18,prod_018_car_hd,car_hd,2025-01-03 06:01:00,2025-01-03 07:12:04,2025-01-03 14:31:39,511,440,14,0,14,100.0,False,
exp044,system_03,front,a06,19,prod_019_car_tl,car_tl,2025-01-03 06:02:00,2025-01-03 07:17:04,2025-01-03 11:06:41,305,230,8,0,8,100.0,False,
exp044,system_03,front,a06,20,prod_020_car_hd,car_hd,2025-01-03 06:03:00,2025-01-03 07:22:04,2025-01-03 15:22:10,559,480,14,0,14,100.0,False,
exp044,system_03,front,a06,21,prod_021_car_hd,car_hd,2025-01-03 06:04:00,2025-01-03 07:47:44,2025-01-03 17:03:27,659,556,14,0,14,100.0,False,
exp044,system_03,front,a06,22,prod_022_car_tl,car_tl,2025-01-03 06:05:00,2025-01-03 08:24:41,2025-01-03 12:35:47,391,251,8,0,8,100.0,False,
exp044,system_03,front,a06,23,prod_023_car_hd,car_hd,2025-01-03 06:06:00,2025-01-03 08:55:23,2025-01-04 07:47:43,1542,1372,14,0,14,100.0,False,
exp044,system_03,front,a06,24,prod_024_car_hd,car_hd,2025-01-03 06:07:00,2025-01-03 09:39:15,2025-01-04 08:34:00,1587,1375,14,0,14,100.0,False,
exp044,system_03,front,a06,25,prod_025_car_hd,car_hd,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 14:24:56,505,437,14,0,14,100.0,False,
exp044,system_03,front,a06,26,prod_026_car_hd,car_hd,2025-01-04 06:01:00,2025-01-04 07:12:04,2025-01-04 14:54:06,533,462,14,0,14,100.0,False,
exp044,system_03,front,a06,27,prod_027_car_hd,car_hd,2025-01-04 06:02:00,2025-01-04 07:23:00,2025-01-04 15:04:06,542,461,14,0,14,100.0,False,
exp044,system_03,front,a06,28,prod_028_car_tl,car_tl,2025-01-04 06:03:00,2025-01-04 07:39:51,2025-01-04 12:01:36,359,262,8,0,8,100.0,False,
exp044,system_03,front,a06,29,prod_029_car_hd,car_hd,2025-01-04 06:04:00,2025-01-04 08:02:44,2025-01-05 07:55:36,1552,1433,14,0,14,100.0,False,
exp044,system_03,front,a06,30,prod_030_car_hd,car_hd,2025-01-04 06:05:00,2025-01-04 08:21:16,2025-01-05 12:40:52,1836,1700,14,0,14,100.0,False,
exp044,system_03,front,a06,31,prod_031_car_hd,car_hd,2025-01-04 06:06:00,2025-01-04 08:53:44,2025-01-05 13:02:12,1856,1688,14,0,14,100.0,False,
exp044,system_03,front,a06,32,prod_032_car_hd,car_hd,2025-01-04 06:07:00,2025-01-04 09:26:56,2025-01-05 13:16:52,1870,1670,14,0,14,100.0,False,
exp044,system_03,front,a06,33,prod_033_car_tl,car_tl,2025-01-05 06:00:00,2025-01-05 07:07:44,2025-01-05 09:20:02,200,132,8,0,8,100.0,False,
exp044,system_03,front,a06,34,prod_034_car_tl,car_tl,2025-01-05 06:01:00,2025-01-05 07:20:40,2025-01-05 10:00:30,240,160,8,0,8,100.0,False,
exp044,system_03,front,a06,35,prod_035_car_hd,car_hd,2025-01-05 06:02:00,2025-01-05 07:41:52,2025-01-05 13:54:46,473,373,14,0,14,100.0,False,
exp044,system_03,front,a06,36,prod_036_car_hd,car_hd,2025-01-05 06:03:00,2025-01-05 08:02:00,2025-01-05 14:22:06,499,380,14,0,14,100.0,False,
exp044,system_03,front,a06,37,prod_037_car_tl,car_tl,2025-01-05 06:04:00,2025-01-05 08:21:52,2025-01-05 12:01:48,358,220,8,0,8,100.0,False,
exp044,system_03,front,a06,38,prod_038_car_tl,car_tl,2025-01-05 06:05:00,2025-01-05 08:36:20,2025-01-05 12:18:28,373,222,8,0,8,100.0,False,
exp044,system_03,front,a06,39,prod_039_car_tl,car_tl,2025-01-05 06:06:00,2025-01-05 08:51:18,2025-01-05 12:54:12,408,243,8,0,8,100.0,False,
exp044,system_03,front,a06,40,prod_040_car_hd,car_hd,2025-01-05 06:07:00,2025-01-05 09:36:26,2025-01-05 15:25:51,559,349,14,0,14,100.0,False,
