exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp059,system_03,rear,a04,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:10:08,2025-01-01 09:21:47,202,132,9,0,9,100.0,False,
exp059,system_03,rear,a04,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:21:56,2025-01-01 10:49:20,288,207,9,0,9,100.0,False,
exp059,system_03,rear,a04,3,prod_003_car_sa,car_sa,2025-01-01 06:02:00,2025-01-01 07:35:00,2025-01-01 11:41:14,339,246,9,0,9,100.0,False,
exp059,system_03,rear,a04,4,prod_004_car_rd,car_rd,2025-01-01 06:03:00,2025-01-01 07:06:00,2025-01-01 13:02:09,419,356,8,0,8,100.0,False,
exp059,system_03,rear,a04,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 08:01:47,2025-01-01 12:28:24,384,267,9,0,9,100.0,False,
exp059,system_03,rear,a04,6,prod_006_car_rd,car_rd,2025-01-01 06:05:00,2025-01-01 07:17:48,2025-01-01 13:35:55,451,378,8,0,8,100.0,False,
exp059,system_03,rear,a04,7,prod_007_car_rd,car_rd,2025-01-01 06:06:00,2025-01-01 07:27:32,2025-01-01 14:09:40,484,402,8,0,8,100.0,False,
exp059,system_03,rear,a04,8,prod_008_car_sa,car_sa,2025-01-01 06:07:00,2025-01-01 09:52:44,2025-01-01 15:13:06,546,320,9,0,9,100.0,False,
exp059,system_03,rear,a04,9,prod_009_car_rd,car_rd,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 12:02:04,362,294,8,0,8,100.0,False,
exp059,system_03,rear,a04,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:17:28,2025-01-02 12:35:40,395,318,8,0,8,100.0,False,
exp059,system_03,rear,a04,11,prod_011_car_sa,car_sa,2025-01-02 06:02:00,2025-01-02 07:11:52,2025-01-02 09:29:06,207,137,9,0,9,100.0,False,
exp059,system_03,rear,a04,12,prod_012_car_rd,car_rd,2025-01-02 06:03:00,2025-01-02 07:27:12,2025-01-02 13:09:26,426,342,8,0,8,100.0,False,
exp059,system_03,rear,a04,13,prod_013_car_rd,car_rd,2025-01-02 06:04:00,2025-01-02 07:45:02,2025-01-02 13:43:12,459,358,8,0,8,100.0,False,
exp059,system_03,rear,a04,14,prod_014_car_sa,car_sa,2025-01-02 06:05:00,2025-01-02 07:21:36,2025-01-02 10:35:20,270,194,9,0,9,100.0,False,
exp059,system_03,rear,a04,15,prod_015_car_sa,car_sa,2025-01-02 06:06:00,2025-01-02 07:38:00,2025-01-02 11:47:54,342,250,9,0,9,100.0,False,
exp059,system_03,rear,a04,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 09:46:48,2025-01-02 14:46:37,520,300,9,0,9,100.0,False,
exp059,system_03,rear,a04,17,prod_017_car_rd,car_rd,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 12:16:28,376,309,8,0,8,100.0,False,
exp059,system_03,rear,a04,18,prod_018_car_rd,car_rd,2025-01-03 06:01:00,2025-01-03 07:17:28,2025-01-03 13:36:10,455,379,8,0,8,100.0,False,
exp059,system_03,rear,a04,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:11:52,2025-01-03 09:18:23,196,127,9,0,9,100.0,False,
exp059,system_03,rear,a04,20,prod_020_car_sa,car_sa,2025-01-03 06:03:00,2025-01-03 07:21:36,2025-01-03 10:22:43,260,181,9,0,9,100.0,False,
exp059,system_03,rear,a04,21,prod_021_car_sa,car_sa,2025-01-03 06:04:00,2025-01-03 07:38:00,2025-01-03 11:26:50,323,229,9,0,9,100.0,False,
exp059,system_03,rear,a04,22,prod_022_car_rd,car_rd,2025-01-03 06:05:00,2025-01-03 07:27:12,2025-01-03 14:09:55,485,403,8,0,8,100.0,False,
exp059,system_03,rear,a04,23,prod_023_car_sa,car_sa,2025-01-03 06:06:00,2025-01-03 08:02:02,2025-01-03 13:02:24,416,300,9,0,9,100.0,False,
exp059,system_03,rear,a04,24,prod_024_car_sa,car_sa,2025-01-03 06:07:00,2025-01-03 09:46:45,2025-01-03 15:13:20,546,327,9,0,9,100.0,False,
exp059,system_03,rear,a04,25,prod_025_car_rd,car_rd,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 12:00:00,360,292,8,0,8,100.0,False,
exp059,system_03,rear,a04,26,prod_026_car_rd,car_rd,2025-01-04 06:01:00,2025-01-04 07:17:28,2025-01-04 12:18:20,377,301,8,0,8,100.0,False,
exp059,system_03,rear,a04,27,prod_027_car_rd,car_rd,2025-01-04 06:02:00,2025-01-04 07:27:12,2025-01-04 12:28:20,386,301,8,0,8,100.0,False,
exp059,system_03,rear,a04,28,prod_028_car_rd,car_rd,2025-01-04 06:03:00,2025-01-04 07:39:20,2025-01-04 12:38:20,395,299,8,0,8,100.0,False,
exp059,system_03,rear,a04,29,prod_029_car_sa,car_sa,2025-01-04 06:04:00,2025-01-04 07:11:52,2025-01-04 10:48:52,285,217,9,0,9,100.0,False,
exp059,system_03,rear,a04,30,prod_030_car_rd,car_rd,2025-01-04 06:05:00,2025-01-04 07:56:18,2025-01-04 13:11:38,427,315,8,0,8,100.0,False,
exp059,system_03,rear,a04,31,prod_031_car_rd,car_rd,2025-01-04 06:06:00,2025-01-04 08:16:58,2025-01-04 13:45:24,459,328,8,0,8,100.0,False,
exp059,system_03,rear,a04,32,prod_032_car_sa,car_sa,2025-01-04 06:07:00,2025-01-04 07:21:36,2025-01-04 11:41:40,335,260,9,0,9,100.0,False,
exp059,system_03,rear,a04,33,prod_033_car_rd,car_rd,2025-01-05 06:00:00,2025-01-05 07:07:44,2025-01-05 12:11:54,372,304,8,0,8,100.0,False,
exp059,system_03,rear,a04,34,prod_034_car_rd,car_rd,2025-01-05 06:01:00,2025-01-05 07:17:28,2025-01-05 12:35:40,395,318,8,0,8,100.0,False,
exp059,system_03,rear,a04,35,prod_035_car_sa,car_sa,2025-01-05 06:02:00,2025-01-05 07:11:52,2025-01-05 09:29:06,207,137,9,0,9,100.0,False,
exp059,system_03,rear,a04,36,prod_036_car_sa,car_sa,2025-01-05 06:03:00,2025-01-05 07:21:36,2025-01-05 10:35:20,272,194,9,0,9,100.0,False,
exp059,system_03,rear,a04,37,prod_037_car_rd,car_rd,2025-01-05 06:04:00,2025-01-05 07:27:12,2025-01-05 13:09:26,425,342,8,0,8,100.0,False,
exp059,system_03,rear,a04,38,prod_038_car_sa,car_sa,2025-01-05 06:05:00,2025-01-05 07:38:00,2025-01-05 11:55:30,350,258,9,0,9,100.0,False,
exp059,system_03,rear,a04,39,prod_039_car_rd,car_rd,2025-01-05 06:06:00,2025-01-05 07:45:02,2025-01-05 13:43:12,457,358,8,0,8,100.0,False,
exp059,system_03,rear,a04,40,prod_040_car_sa,car_sa,2025-01-05 06:07:00,2025-01-05 09:46:48,2025-01-05 14:46:37,520,300,9,0,9,100.0,False,
