exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp084,system_01,sa_rd,a06,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 09:16:30,196,130,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 11:05:28,304,233,14,0,14,100.0,False,
exp084,system_01,sa_rd,a06,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 10:09:02,247,172,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,4,prod_004_car_sa,car_sa,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 12:16:26,373,294,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 07:54:07,2025-01-01 13:16:06,432,322,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,6,prod_006_car_sa,car_sa,2025-01-01 06:05:00,2025-01-01 09:03:46,2025-01-01 14:14:37,490,311,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,7,prod_007_car_sa,car_sa,2025-01-01 06:06:00,2025-01-01 10:12:06,2025-01-01 15:18:42,553,307,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,8,prod_008_car_rd,car_rd,2025-01-01 06:07:00,2025-01-01 10:52:44,2025-01-01 15:52:28,585,300,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:30:46,211,143,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:12:04,2025-01-02 09:57:16,236,165,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:04,2025-01-02 13:28:33,447,371,14,0,14,100.0,False,
exp084,system_01,sa_rd,a06,12,prod_012_car_sa,car_sa,2025-01-02 06:03:00,2025-01-02 07:22:04,2025-01-02 11:59:54,357,278,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,13,prod_013_car_rd,car_rd,2025-01-02 06:04:00,2025-01-02 07:57:44,2025-01-02 13:38:33,455,341,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,14,prod_014_car_sa,car_sa,2025-01-02 06:05:00,2025-01-02 08:44:30,2025-01-02 14:42:34,518,358,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 09:59:00,2025-01-02 15:16:20,550,317,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 10:28:09,2025-01-02 16:19:45,613,352,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 09:16:54,197,129,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,18,prod_018_car_hd,car_hd,2025-01-03 06:01:00,2025-01-03 07:12:04,2025-01-03 12:18:10,377,306,14,0,14,100.0,False,
exp084,system_01,sa_rd,a06,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:17:04,2025-01-03 11:22:14,320,245,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,20,prod_020_car_tl,car_tl,2025-01-03 06:03:00,2025-01-03 07:22:04,2025-01-03 10:50:25,287,208,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,21,prod_021_car_sa,car_sa,2025-01-03 06:04:00,2025-01-03 07:57:44,2025-01-03 13:14:50,431,317,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,22,prod_022_car_sa,car_sa,2025-01-03 06:05:00,2025-01-03 09:04:10,2025-01-03 14:16:10,491,312,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,23,prod_023_car_hd,car_hd,2025-01-03 06:06:00,2025-01-03 09:46:54,2025-01-03 15:38:22,572,351,14,0,14,100.0,False,
exp084,system_01,sa_rd,a06,24,prod_024_car_rd,car_rd,2025-01-03 06:07:00,2025-01-03 10:56:49,2025-01-03 16:12:07,605,315,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,25,prod_025_car_tl,car_tl,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 08:23:47,144,76,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,26,prod_026_car_sa,car_sa,2025-01-04 06:01:00,2025-01-04 07:12:04,2025-01-04 10:20:32,260,188,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,27,prod_027_car_sa,car_sa,2025-01-04 06:02:00,2025-01-04 07:17:04,2025-01-04 11:22:25,320,245,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,28,prod_028_car_sa,car_sa,2025-01-04 06:03:00,2025-01-04 07:22:04,2025-01-04 12:28:10,385,306,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,29,prod_029_car_hd,car_hd,2025-01-04 06:04:00,2025-01-04 08:26:51,2025-01-04 13:47:21,463,320,14,0,14,100.0,False,
exp084,system_01,sa_rd,a06,30,prod_030_car_rd,car_rd,2025-01-04 06:05:00,2025-01-04 09:03:16,2025-01-04 14:22:01,497,319,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,31,prod_031_car_sa,car_sa,2025-01-04 06:06:00,2025-01-04 09:43:34,2025-01-04 15:24:32,559,341,9,0,9,100.0,False,
exp084,system_01,sa_rd,a06,32,prod_032_car_rd,car_rd,2025-01-04 06:07:00,2025-01-04 10:26:56,2025-01-04 15:58:18,591,331,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,33,prod_033_car_rd,car_rd,2025-01-05 06:00:00,2025-01-05 07:07:44,2025-01-05 09:25:14,205,138,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,34,prod_034_car_tl,car_tl,2025-01-05 06:01:00,2025-01-05 07:12:04,2025-01-05 09:11:26,190,119,8,0,8,100.0,False,
exp084,system_01,sa_rd,a06,35,prod_035_car_sa,car_sa,2025-01-05 06:02:00,2025-01-05 07:17:04,2025-01-05 11:04:19,302,227,9,0,9,100.0,False,
