exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-03_S1toS4,comp_001_RT_1/2,RT,1.0,2025-01-01 07:12:04,2025-01-01 07:21:53,9.8
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-03_S1toS4,comp_001_RT_2/2,RT,1.0,2025-01-01 07:22:53,2025-01-01 07:32:43,9.8
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-03_S1toS4,comp_001_FT_1/2,FT,1.0,2025-01-01 07:33:43,2025-01-01 07:39:43,6.0
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-03_S1toS4,comp_001_FT_2/2,FT,1.0,2025-01-01 07:40:43,2025-01-01 07:46:43,6.0
exp068,system_01,mixed,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_RT_1/2,RT,1.0,2025-01-01 07:51:43,2025-01-01 08:01:33,9.8
exp068,system_01,mixed,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_RT_2/2,RT,1.0,2025-01-01 08:02:33,2025-01-01 08:12:23,9.8
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_SSA_1/2,SSA,1.0,2025-01-01 08:03:51,2025-01-01 08:17:41,13.8
exp068,system_01,mixed,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_FT_1/2,FT,1.0,2025-01-01 08:13:23,2025-01-01 08:19:23,6.0
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_SSA_2/2,SSA,1.0,2025-01-01 08:18:41,2025-01-01 08:32:31,13.8
exp068,system_01,mixed,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_FT_2/2,FT,1.0,2025-01-01 08:20:23,2025-01-01 08:26:23,6.0
exp068,system_01,mixed,a06,3,prod_003_car_sa,car_sa,ws-03_S1toS4,comp_003_RT_1/2,RT,1.0,2025-01-01 08:31:23,2025-01-01 08:41:13,9.8
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_BSA_1/2,BSA,1.0,2025-01-01 08:33:31,2025-01-01 08:47:21,13.8
exp068,system_01,mixed,a06,3,prod_003_car_sa,car_sa,ws-03_S1toS4,comp_003_RT_2/2,RT,1.0,2025-01-01 08:42:13,2025-01-01 08:52:02,9.8
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_BSA_2/2,BSA,1.0,2025-01-01 08:48:21,2025-01-01 09:02:10,13.8
exp068,system_01,mixed,a06,3,prod_003_car_sa,car_sa,ws-03_S1toS4,comp_003_FT_1/2,FT,1.0,2025-01-01 08:53:02,2025-01-01 08:59:02,6.0
exp068,system_01,mixed,a06,3,prod_003_car_sa,car_sa,ws-03_S1toS4,comp_003_FT_2/2,FT,1.0,2025-01-01 09:00:02,2025-01-01 09:06:02,6.0
exp068,system_01,mixed,a06,1,prod_001_car_sa,car_sa,ws-05_S6S8,comp_001_CSEB-NABS,CSEB-NABS,1.0,2025-01-01 09:03:10,2025-01-01 09:03:16,0.1
exp068,system_01,mixed,a06,2,prod_002_car_sa,car_sa,ws-05_S6S8,comp_002_SSA_1/2,SSA,1.0,2025-01-01 09:07:16,2025-01-01 09:21:06,13.8
exp068,system_01,mixed,a06,4,prod_004_car_sa,car_sa,ws-03_S1toS4,comp_004_RT_1/2,RT,1.0,2025-01-01 09:11:02,2025-01-01 09:20:52,9.8
