exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp058,system_03,rear,a02,4,prod_004_car_rd,car_rd,ws-01_S1S2,comp_004_BOSP_1/2,BOSP,1.0,2025-01-01 07:12:04,2025-01-01 07:20:53,8.8
exp058,system_03,rear,a02,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_RT_1/2,RT,1.0,2025-01-01 07:16:56,2025-01-01 07:26:45,9.8
exp058,system_03,rear,a02,4,prod_004_car_rd,car_rd,ws-01_S1S2,comp_004_BOSP_2/2,BOSP,1.0,2025-01-01 07:21:53,2025-01-01 07:30:43,8.8
exp058,system_03,rear,a02,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_RT_2/2,RT,1.0,2025-01-01 07:27:45,2025-01-01 07:37:35,9.8
exp058,system_03,rear,a02,6,prod_006_car_rd,car_rd,ws-01_S1S2,comp_006_BOSP_1/2,BOSP,1.0,2025-01-01 07:35:43,2025-01-01 07:44:33,8.8
exp058,system_03,rear,a02,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_FT_1/2,FT,1.0,2025-01-01 07:38:35,2025-01-01 07:44:35,6.0
exp058,system_03,rear,a02,6,prod_006_car_rd,car_rd,ws-01_S1S2,comp_006_BOSP_2/2,BOSP,1.0,2025-01-01 07:45:33,2025-01-01 07:54:23,8.8
exp058,system_03,rear,a02,1,prod_001_car_sa,car_sa,ws-02_S3S4,comp_001_FT_2/2,FT,1.0,2025-01-01 07:45:35,2025-01-01 07:51:35,6.0
exp058,system_03,rear,a02,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_RT_1/2,RT,1.0,2025-01-01 07:56:35,2025-01-01 08:06:25,9.8
exp058,system_03,rear,a02,7,prod_007_car_rd,car_rd,ws-01_S1S2,comp_007_BOSP_1/2,BOSP,1.0,2025-01-01 07:59:23,2025-01-01 08:08:13,8.8
exp058,system_03,rear,a02,2,prod_002_car_sa,car_sa,ws-02_S3S4,comp_002_RT_2/2,RT,1.0,2025-01-01 08:07:25,2025-01-01 08:17:15,9.8
