exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-03_S1toS4,comp_001_BOSP_1/2,BOSP,1.0,2025-01-01 07:12:04,2025-01-01 07:20:53,8.8
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-03_S1toS4,comp_001_BOSP_2/2,BOSP,1.0,2025-01-01 07:21:53,2025-01-01 07:30:43,8.8
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-03_S1toS4,comp_001_RT_1/2,RT,1.0,2025-01-01 07:31:43,2025-01-01 07:41:33,9.8
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-03_S1toS4,comp_001_RT_2/2,RT,1.0,2025-01-01 07:42:33,2025-01-01 07:52:23,9.8
exp008,system_01,balanced,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_RT_1/2,RT,1.0,2025-01-01 07:57:23,2025-01-01 08:07:13,9.8
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-04_S5S7,comp_001_CORE,CORE,1.0,2025-01-01 08:07:21,2025-01-01 08:20:21,13.0
exp008,system_01,balanced,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_RT_2/2,RT,1.0,2025-01-01 08:08:13,2025-01-01 08:18:02,9.8
exp008,system_01,balanced,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_FT_1/2,FT,1.0,2025-01-01 08:19:02,2025-01-01 08:25:02,6.0
exp008,system_01,balanced,a06,2,prod_002_car_sa,car_sa,ws-03_S1toS4,comp_002_FT_2/2,FT,1.0,2025-01-01 08:26:02,2025-01-01 08:32:02,6.0
exp008,system_01,balanced,a06,1,prod_001_car_rd,car_rd,ws-05_S6S8,comp_001_BSA_1/2,BSA,1.0,2025-01-01 08:33:32,2025-01-01 08:47:22,13.8
exp008,system_01,balanced,a06,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_BOSP_1/2,BOSP,1.0,2025-01-01 08:37:02,2025-01-01 08:45:52,8.8
exp008,system_01,balanced,a06,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_BOSP_2/2,BOSP,1.0,2025-01-01 08:46:52,2025-01-01 08:55:42,8.8
