exp_id,system,product_mix,automation_level,caseID,product_id,product_type,station_id,component_name,step_name,quality,start_time,end_time,process_duration
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_BOSP_1/2,BOSP,1.0,2025-01-01 07:12:04,2025-01-01 07:20:53,8.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_BOSP_2/2,BOSP,1.0,2025-01-01 07:21:53,2025-01-01 07:30:43,8.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_BAT,BAT,1.0,2025-01-01 07:31:43,2025-01-01 07:38:43,7.0
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_RT_1/2,RT,1.0,2025-01-01 07:39:43,2025-01-01 07:49:33,9.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_RT_2/2,RT,1.0,2025-01-01 07:50:33,2025-01-01 08:00:23,9.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_FT_1/2,FT,1.0,2025-01-01 08:01:23,2025-01-01 08:07:23,6.0
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-03_S1toS4,comp_001_FT_2/2,FT,1.0,2025-01-01 08:08:23,2025-01-01 08:14:23,6.0
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_BOSP_1/2,BOSP,1.0,2025-01-01 08:19:23,2025-01-01 08:28:13,8.8
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_BOSP_2/2,BOSP,1.0,2025-01-01 08:29:13,2025-01-01 08:38:02,8.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-04_S5S7,group_001_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-01 08:31:38,2025-01-01 08:55:08,23.5
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_BAT,BAT,1.0,2025-01-01 08:39:02,2025-01-01 08:46:02,7.0
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_RT_1/2,RT,1.0,2025-01-01 08:47:02,2025-01-01 08:56:52,9.8
exp034,system_01,front,a02,1,prod_001_car_hd,car_hd,ws-04_S5S7,group_001_REAR_AXIS_GROUP,REAR_AXIS_GROUP,1.0,2025-01-01 08:56:08,2025-01-01 08:56:14,0.1
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_RT_2/2,RT,1.0,2025-01-01 08:57:52,2025-01-01 09:07:42,9.8
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_FT_1/2,FT,1.0,2025-01-01 09:08:42,2025-01-01 09:14:42,6.0
exp034,system_01,front,a02,1,group_001_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_SSA_1/2,SSA,1.0,2025-01-01 09:09:02,2025-01-01 09:30:52,21.8
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-03_S1toS4,comp_002_FT_2/2,FT,1.0,2025-01-01 09:15:42,2025-01-01 09:21:42,6.0
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_BOSP_1/2,BOSP,1.0,2025-01-01 09:26:42,2025-01-01 09:35:32,8.8
exp034,system_01,front,a02,1,group_001_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_SSA_2/2,SSA,1.0,2025-01-01 09:31:52,2025-01-01 09:53:42,21.8
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_BOSP_2/2,BOSP,1.0,2025-01-01 09:36:32,2025-01-01 09:45:22,8.8
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-04_S5S7,group_002_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-01 09:41:38,2025-01-01 10:05:08,23.5
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_BAT,BAT,1.0,2025-01-01 09:46:22,2025-01-01 09:53:22,7.0
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_RT_1/2,RT,1.0,2025-01-01 09:54:22,2025-01-01 10:04:11,9.8
exp034,system_01,front,a02,1,group_001_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_FAX,FAX,1.0,2025-01-01 09:54:42,2025-01-01 09:54:48,0.1
exp034,system_01,front,a02,1,group_001_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_CHS,CHS,1.0,2025-01-01 09:58:48,2025-01-01 10:19:38,20.8
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_RT_2/2,RT,1.0,2025-01-01 10:05:11,2025-01-01 10:15:01,9.8
exp034,system_01,front,a02,2,prod_002_car_hd,car_hd,ws-04_S5S7,group_002_REAR_AXIS_GROUP,REAR_AXIS_GROUP,1.0,2025-01-01 10:06:08,2025-01-01 10:06:14,0.1
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_FT_1/2,FT,1.0,2025-01-01 10:16:01,2025-01-01 10:22:01,6.0
exp034,system_01,front,a02,1,group_001_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_BSA_1/2,BSA,1.0,2025-01-01 10:20:38,2025-01-01 10:37:08,16.5
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_FT_2/2,FT,1.0,2025-01-01 10:23:01,2025-01-01 10:29:01,6.0
exp034,system_01,front,a02,3,prod_003_car_tl,car_tl,ws-03_S1toS4,comp_003_CRE,CRE,1.0,2025-01-01 10:30:01,2025-01-01 10:30:07,0.1
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_BOSP_1/2,BOSP,1.0,2025-01-01 10:34:07,2025-01-01 10:42:57,8.8
exp034,system_01,front,a02,1,group_001_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_BSA_2/2,BSA,1.0,2025-01-01 10:38:08,2025-01-01 10:54:38,16.5
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_BOSP_2/2,BOSP,1.0,2025-01-01 10:43:57,2025-01-01 10:52:47,8.8
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_BAT,BAT,1.0,2025-01-01 10:53:47,2025-01-01 11:00:47,7.0
exp034,system_01,front,a02,1,group_001_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_001_RAX_HD,RAX_HD,1.0,2025-01-01 10:55:38,2025-01-01 10:55:44,0.1
exp034,system_01,front,a02,2,group_002_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_SSA_1/2,SSA,1.0,2025-01-01 10:59:44,2025-01-01 11:21:33,21.8
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_RT_1/2,RT,1.0,2025-01-01 11:01:47,2025-01-01 11:11:37,9.8
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_RT_2/2,RT,1.0,2025-01-01 11:12:37,2025-01-01 11:22:26,9.8
exp034,system_01,front,a02,2,group_002_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_SSA_2/2,SSA,1.0,2025-01-01 11:22:33,2025-01-01 11:44:23,21.8
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_FT_1/2,FT,1.0,2025-01-01 11:23:26,2025-01-01 11:29:26,6.0
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_FT_2/2,FT,1.0,2025-01-01 11:30:26,2025-01-01 11:36:26,6.0
exp034,system_01,front,a02,4,prod_004_car_tl,car_tl,ws-03_S1toS4,comp_004_CRE,CRE,1.0,2025-01-01 11:37:26,2025-01-01 11:37:32,0.1
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_BOSP_1/2,BOSP,1.0,2025-01-01 11:41:32,2025-01-01 11:50:22,8.8
exp034,system_01,front,a02,2,group_002_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_FAX,FAX,1.0,2025-01-01 11:45:23,2025-01-01 11:45:29,0.1
exp034,system_01,front,a02,2,group_002_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_CHS,CHS,1.0,2025-01-01 11:49:29,2025-01-01 12:10:19,20.8
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_BOSP_2/2,BOSP,1.0,2025-01-01 11:51:22,2025-01-01 12:00:12,8.8
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_BAT,BAT,1.0,2025-01-01 12:01:12,2025-01-01 12:08:12,7.0
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_RT_1/2,RT,1.0,2025-01-01 12:09:12,2025-01-01 12:19:02,9.8
exp034,system_01,front,a02,2,group_002_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_BSA_1/2,BSA,1.0,2025-01-01 12:11:19,2025-01-01 12:27:49,16.5
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_RT_2/2,RT,1.0,2025-01-01 12:20:02,2025-01-01 12:29:52,9.8
exp034,system_01,front,a02,2,group_002_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_BSA_2/2,BSA,1.0,2025-01-01 12:28:49,2025-01-01 12:45:19,16.5
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_FT_1/2,FT,1.0,2025-01-01 12:30:52,2025-01-01 12:36:52,6.0
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-03_S1toS4,comp_005_FT_2/2,FT,1.0,2025-01-01 12:37:52,2025-01-01 12:43:52,6.0
exp034,system_01,front,a02,2,group_002_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_002_RAX_HD,RAX_HD,1.0,2025-01-01 12:46:19,2025-01-01 12:46:25,0.1
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_BOSP_1/2,BOSP,1.0,2025-01-01 12:48:52,2025-01-01 12:57:41,8.8
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_BOSP_2/2,BOSP,1.0,2025-01-01 12:58:41,2025-01-01 13:07:31,8.8
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-04_S5S7,group_005_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-01 13:04:02,2025-01-01 13:27:32,23.5
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_BAT,BAT,1.0,2025-01-01 13:08:31,2025-01-01 13:15:31,7.0
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_RT_1/2,RT,1.0,2025-01-01 13:16:31,2025-01-01 13:26:21,9.8
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_RT_2/2,RT,1.0,2025-01-01 13:27:21,2025-01-01 13:37:11,9.8
exp034,system_01,front,a02,5,prod_005_car_hd,car_hd,ws-04_S5S7,group_005_REAR_AXIS_GROUP,REAR_AXIS_GROUP,1.0,2025-01-01 13:28:32,2025-01-01 13:28:38,0.1
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_FT_1/2,FT,1.0,2025-01-01 13:38:11,2025-01-01 13:44:11,6.0
exp034,system_01,front,a02,5,group_005_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_SSA_1/2,SSA,1.0,2025-01-01 13:38:31,2025-01-01 14:00:21,21.8
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_FT_2/2,FT,1.0,2025-01-01 13:45:11,2025-01-01 13:51:11,6.0
exp034,system_01,front,a02,6,prod_006_car_tl,car_tl,ws-03_S1toS4,comp_006_CRE,CRE,1.0,2025-01-01 13:52:11,2025-01-01 13:52:17,0.1
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_BOSP_1/2,BOSP,1.0,2025-01-01 13:56:17,2025-01-01 14:05:07,8.8
exp034,system_01,front,a02,5,group_005_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_SSA_2/2,SSA,1.0,2025-01-01 14:01:21,2025-01-01 14:23:11,21.8
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_BOSP_2/2,BOSP,1.0,2025-01-01 14:06:07,2025-01-01 14:14:56,8.8
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_BAT,BAT,1.0,2025-01-01 14:15:56,2025-01-01 14:22:56,7.0
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_RT_1/2,RT,1.0,2025-01-01 14:23:56,2025-01-01 14:33:46,9.8
exp034,system_01,front,a02,5,group_005_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_FAX,FAX,1.0,2025-01-01 14:24:11,2025-01-01 14:24:17,0.1
exp034,system_01,front,a02,5,group_005_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_CHS,CHS,1.0,2025-01-01 14:28:17,2025-01-01 14:49:06,20.8
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_RT_2/2,RT,1.0,2025-01-01 14:34:46,2025-01-01 14:44:36,9.8
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_FT_1/2,FT,1.0,2025-01-01 14:45:36,2025-01-01 14:51:36,6.0
exp034,system_01,front,a02,5,group_005_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_BSA_1/2,BSA,1.0,2025-01-01 14:50:06,2025-01-01 15:06:36,16.5
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-03_S1toS4,comp_007_FT_2/2,FT,1.0,2025-01-01 14:52:36,2025-01-01 14:58:36,6.0
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_BOSP_1/2,BOSP,1.0,2025-01-01 15:03:36,2025-01-01 15:12:26,8.8
exp034,system_01,front,a02,5,group_005_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_BSA_2/2,BSA,1.0,2025-01-01 15:07:36,2025-01-01 15:24:06,16.5
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-04_S5S7,group_007_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-01 15:12:30,2025-01-01 15:36:00,23.5
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_BOSP_2/2,BOSP,1.0,2025-01-01 15:13:26,2025-01-01 15:22:16,8.8
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_BAT,BAT,1.0,2025-01-01 15:23:16,2025-01-01 15:30:16,7.0
exp034,system_01,front,a02,5,group_005_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_005_RAX_HD,RAX_HD,1.0,2025-01-01 15:25:06,2025-01-01 15:25:12,0.1
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_RT_1/2,RT,1.0,2025-01-01 15:31:16,2025-01-01 15:41:05,9.8
exp034,system_01,front,a02,7,prod_007_car_hd,car_hd,ws-04_S5S7,group_007_REAR_AXIS_GROUP,REAR_AXIS_GROUP,1.0,2025-01-01 15:37:00,2025-01-01 15:37:06,0.1
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_RT_2/2,RT,1.0,2025-01-01 15:42:05,2025-01-01 15:51:55,9.8
exp034,system_01,front,a02,7,group_007_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_SSA_1/2,SSA,1.0,2025-01-01 15:47:30,2025-01-01 16:09:19,21.8
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_FT_1/2,FT,1.0,2025-01-01 15:52:55,2025-01-01 15:58:55,6.0
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-03_S1toS4,comp_008_FT_2/2,FT,1.0,2025-01-01 15:59:55,2025-01-01 16:05:55,6.0
exp034,system_01,front,a02,7,group_007_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_SSA_2/2,SSA,1.0,2025-01-01 16:10:19,2025-01-01 16:32:09,21.8
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-04_S5S7,group_008_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-01 16:21:25,2025-01-01 16:44:55,23.5
exp034,system_01,front,a02,7,group_007_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_FAX,FAX,1.0,2025-01-01 16:33:09,2025-01-01 16:33:15,0.1
exp034,system_01,front,a02,7,group_007_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_CHS,CHS,1.0,2025-01-01 16:37:15,2025-01-01 16:58:05,20.8
exp034,system_01,front,a02,8,prod_008_car_hd,car_hd,ws-04_S5S7,group_008_REAR_AXIS_GROUP,REAR_AXIS_GROUP,1.0,2025-01-01 16:45:55,2025-01-01 16:46:01,0.1
exp034,system_01,front,a02,7,group_007_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_BSA_1/2,BSA,1.0,2025-01-01 16:59:05,2025-01-02 07:15:35,16.5
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_BOSP_1/2,BOSP,1.0,2025-01-02 07:13:48,2025-01-02 07:22:37,8.8
exp034,system_01,front,a02,7,group_007_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_BSA_2/2,BSA,1.0,2025-01-02 07:16:35,2025-01-02 07:33:05,16.5
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_BOSP_2/2,BOSP,1.0,2025-01-02 07:23:37,2025-01-02 07:32:27,8.8
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_BAT,BAT,1.0,2025-01-02 07:33:27,2025-01-02 07:40:27,7.0
exp034,system_01,front,a02,7,group_007_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_007_RAX_HD,RAX_HD,1.0,2025-01-02 07:34:05,2025-01-02 07:34:11,0.1
exp034,system_01,front,a02,8,group_008_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_SSA_1/2,SSA,1.0,2025-01-02 07:38:11,2025-01-02 08:00:01,21.8
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_RT_1/2,RT,1.0,2025-01-02 07:41:27,2025-01-02 07:51:17,9.8
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_RT_2/2,RT,1.0,2025-01-02 07:52:17,2025-01-02 08:02:07,9.8
exp034,system_01,front,a02,8,group_008_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_SSA_2/2,SSA,1.0,2025-01-02 08:01:01,2025-01-02 08:22:51,21.8
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_FT_1/2,FT,1.0,2025-01-02 08:03:07,2025-01-02 08:09:07,6.0
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_FT_2/2,FT,1.0,2025-01-02 08:10:07,2025-01-02 08:16:07,6.0
exp034,system_01,front,a02,9,prod_009_car_tl,car_tl,ws-03_S1toS4,comp_009_CRE,CRE,1.0,2025-01-02 08:17:07,2025-01-02 08:17:13,0.1
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_BOSP_1/2,BOSP,1.0,2025-01-02 08:21:13,2025-01-02 08:30:03,8.8
exp034,system_01,front,a02,8,group_008_FRONT_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_FAX,FAX,1.0,2025-01-02 08:23:51,2025-01-02 08:23:57,0.1
exp034,system_01,front,a02,8,group_008_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_CHS,CHS,1.0,2025-01-02 08:27:57,2025-01-02 08:48:46,20.8
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_BOSP_2/2,BOSP,1.0,2025-01-02 08:31:03,2025-01-02 08:39:52,8.8
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_BAT,BAT,1.0,2025-01-02 08:40:52,2025-01-02 08:47:52,7.0
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_RT_1/2,RT,1.0,2025-01-02 08:48:52,2025-01-02 08:58:42,9.8
exp034,system_01,front,a02,8,group_008_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_BSA_1/2,BSA,1.0,2025-01-02 08:49:46,2025-01-02 09:06:16,16.5
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_RT_2/2,RT,1.0,2025-01-02 08:59:42,2025-01-02 09:09:32,9.8
exp034,system_01,front,a02,8,group_008_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_BSA_2/2,BSA,1.0,2025-01-02 09:07:16,2025-01-02 09:23:46,16.5
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_FT_1/2,FT,1.0,2025-01-02 09:10:32,2025-01-02 09:16:32,6.0
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_FT_2/2,FT,1.0,2025-01-02 09:17:32,2025-01-02 09:23:32,6.0
exp034,system_01,front,a02,10,prod_010_car_tl,car_tl,ws-03_S1toS4,comp_010_CRE,CRE,1.0,2025-01-02 09:24:32,2025-01-02 09:24:38,0.1
exp034,system_01,front,a02,8,group_008_REAR_AXIS_GROUP,car_hd,ws-05_S6S8,comp_008_RAX_HD,RAX_HD,1.0,2025-01-02 09:24:46,2025-01-02 09:24:52,0.1
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_BOSP_1/2,BOSP,1.0,2025-01-02 09:28:38,2025-01-02 09:37:28,8.8
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_BOSP_2/2,BOSP,1.0,2025-01-02 09:38:28,2025-01-02 09:47:18,8.8
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_BAT,BAT,1.0,2025-01-02 09:48:18,2025-01-02 09:55:18,7.0
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_RT_1/2,RT,1.0,2025-01-02 09:56:18,2025-01-02 10:06:07,9.8
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_RT_2/2,RT,1.0,2025-01-02 10:07:07,2025-01-02 10:16:57,9.8
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_FT_1/2,FT,1.0,2025-01-02 10:17:57,2025-01-02 10:23:57,6.0
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-03_S1toS4,comp_011_FT_2/2,FT,1.0,2025-01-02 10:24:57,2025-01-02 10:30:57,6.0
exp034,system_01,front,a02,12,prod_012_car_hd,car_hd,ws-03_S1toS4,comp_012_BOSP_1/2,BOSP,1.0,2025-01-02 10:35:57,2025-01-02 10:44:47,8.8
exp034,system_01,front,a02,12,prod_012_car_hd,car_hd,ws-03_S1toS4,comp_012_BOSP_2/2,BOSP,1.0,2025-01-02 10:45:47,2025-01-02 10:54:37,8.8
exp034,system_01,front,a02,11,prod_011_car_hd,car_hd,ws-04_S5S7,group_011_FRONT_AXIS_GROUP,FRONT_AXIS_GROUP,1.0,2025-01-02 10:47:15,2025-01-02 11:10:45,23.5
exp034,system_01,front,a02,12,prod_012_car_hd,car_hd,ws-03_S1toS4,comp_012_BAT,BAT,1.0,2025-01-02 10:55:37,2025-01-02 11:02:37,7.0
exp034,system_01,front,a02,12,prod_012_car_hd,car_hd,ws-03_S1toS4,comp_012_RT_1/2,RT,1.0,2025-01-02 11:03:37,2025-01-02 11:13:27,9.8
