exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp036,system_01,front,a06,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:28:25,268,202,14,0,14,100.0,False,
exp036,system_01,front,a06,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:12:04,2025-01-01 11:43:06,342,271,14,0,14,100.0,False,
exp036,system_01,front,a06,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:17:04,2025-01-01 10:39:45,278,203,8,0,8,100.0,False,
exp036,system_01,front,a06,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:22:04,2025-01-01 11:49:46,347,268,8,0,8,100.0,False,
exp036,system_01,front,a06,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 08:22:44,2025-01-01 14:46:35,523,384,14,0,14,100.0,False,
exp036,system_01,front,a06,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 09:29:06,2025-01-01 14:02:09,477,273,8,0,8,100.0,False,
exp036,system_01,front,a06,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 10:41:29,2025-01-01 17:00:55,655,379,14,0,14,100.0,False,
exp036,system_01,front,a06,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 11:51:30,2025-01-02 08:23:06,1576,1232,14,0,14,100.0,False,
exp036,system_01,front,a06,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:29:46,150,82,8,0,8,100.0,False,
exp036,system_01,front,a06,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:12:04,2025-01-02 09:31:12,210,139,8,0,8,100.0,False,
exp036,system_01,front,a06,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:23:24,2025-01-02 12:49:14,407,326,14,0,14,100.0,False,
exp036,system_01,front,a06,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:38:52,2025-01-02 14:00:23,477,382,14,0,14,100.0,False,
exp036,system_01,front,a06,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 08:31:30,2025-01-02 15:26:40,563,415,14,0,14,100.0,False,
exp036,system_01,front,a06,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 09:34:16,2025-01-02 14:07:03,482,273,8,0,8,100.0,False,
exp036,system_01,front,a06,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 10:38:21,2025-01-03 07:09:20,1503,1231,14,0,14,100.0,False,
exp036,system_01,front,a06,16,prod_016_car_tl,car_tl,2025-01-02 06:07:00,2025-01-02 11:54:10,2025-01-02 16:14:59,608,261,8,0,8,100.0,False,
exp036,system_01,front,a06,17,prod_017_car_hd,car_hd,2025-01-03 06:00:00,2025-01-03 07:12:24,2025-01-03 10:30:14,270,198,14,0,14,100.0,False,
exp036,system_01,front,a06,18,prod_018_car_hd,car_hd,2025-01-03 06:01:00,2025-01-03 07:17:04,2025-01-03 11:48:53,348,272,14,0,14,100.0,False,
exp036,system_01,front,a06,19,prod_019_car_tl,car_tl,2025-01-03 06:02:00,2025-01-03 07:22:04,2025-01-03 10:43:34,282,202,8,0,8,100.0,False,
exp036,system_01,front,a06,20,prod_020_car_hd,car_hd,2025-01-03 06:03:00,2025-01-03 07:27:04,2025-01-03 13:59:40,477,393,14,0,14,100.0,False,
exp036,system_01,front,a06,21,prod_021_car_hd,car_hd,2025-01-03 06:04:00,2025-01-03 08:28:11,2025-01-03 15:17:14,553,409,14,0,14,100.0,False,
exp036,system_01,front,a06,22,prod_022_car_tl,car_tl,2025-01-03 06:05:00,2025-01-03 09:43:30,2025-01-03 14:09:40,485,266,8,0,8,100.0,False,
exp036,system_01,front,a06,23,prod_023_car_hd,car_hd,2025-01-03 06:06:00,2025-01-03 10:56:45,2025-01-04 07:18:28,1512,1222,14,0,14,100.0,False,
