exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp076,system_03,mixed,a06,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:10:08,2025-01-01 09:16:14,196,126,9,0,9,100.0,False,
exp076,system_03,mixed,a06,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:21:56,2025-01-01 10:20:40,260,179,9,0,9,100.0,False,
exp076,system_03,mixed,a06,3,prod_003_car_sa,car_sa,2025-01-01 06:02:00,2025-01-01 07:30:58,2025-01-01 11:25:39,324,235,9,0,9,100.0,False,
exp076,system_03,mixed,a06,4,prod_004_car_sa,car_sa,2025-01-01 06:03:00,2025-01-01 07:37:48,2025-01-01 12:27:44,385,290,9,0,9,100.0,False,
exp076,system_03,mixed,a06,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 09:21:18,2025-01-01 13:29:30,446,248,9,0,9,100.0,False,
exp076,system_03,mixed,a06,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 07:06:00,2025-01-01 10:37:54,273,212,8,0,8,100.0,False,
exp076,system_03,mixed,a06,7,prod_007_car_sa,car_sa,2025-01-01 06:06:00,2025-01-01 09:57:58,2025-01-01 14:32:55,507,275,9,0,9,100.0,False,
exp076,system_03,mixed,a06,8,prod_008_car_tl,car_tl,2025-01-01 06:07:00,2025-01-01 07:17:48,2025-01-01 11:17:39,311,240,8,0,8,100.0,False,
exp076,system_03,mixed,a06,9,prod_009_car_sa,car_sa,2025-01-02 06:00:00,2025-01-02 07:11:52,2025-01-02 10:46:26,286,215,9,0,9,100.0,False,
exp076,system_03,mixed,a06,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:07:44,2025-01-02 12:19:56,379,312,8,0,8,100.0,False,
exp076,system_03,mixed,a06,11,prod_011_car_tl,car_tl,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:29:06,267,192,8,0,8,100.0,False,
exp076,system_03,mixed,a06,12,prod_012_car_tl,car_tl,2025-01-02 06:03:00,2025-01-02 07:27:12,2025-01-02 11:11:06,308,224,8,0,8,100.0,False,
exp076,system_03,mixed,a06,13,prod_013_car_sa,car_sa,2025-01-02 06:04:00,2025-01-02 07:21:36,2025-01-02 11:19:06,315,238,9,0,9,100.0,False,
exp076,system_03,mixed,a06,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:45:02,2025-01-02 11:51:46,347,247,8,0,8,100.0,False,
exp076,system_03,mixed,a06,15,prod_015_car_rd,car_rd,2025-01-02 06:06:00,2025-01-02 07:56:40,2025-01-02 13:20:55,435,324,8,0,8,100.0,False,
exp076,system_03,mixed,a06,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 07:38:00,2025-01-02 11:56:26,349,258,9,0,9,100.0,False,
exp076,system_03,mixed,a06,17,prod_017_car_sa,car_sa,2025-01-03 06:00:00,2025-01-03 07:11:52,2025-01-03 10:48:30,288,217,9,0,9,100.0,False,
exp076,system_03,mixed,a06,18,prod_018_car_tl,car_tl,2025-01-03 06:01:00,2025-01-03 07:07:44,2025-01-03 09:34:00,213,146,8,0,8,100.0,False,
exp076,system_03,mixed,a06,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:21:36,2025-01-03 11:41:34,340,260,9,0,9,100.0,False,
exp076,system_03,mixed,a06,20,prod_020_car_tl,car_tl,2025-01-03 06:03:00,2025-01-03 07:17:28,2025-01-03 10:09:30,246,172,8,0,8,100.0,False,
exp076,system_03,mixed,a06,21,prod_021_car_rd,car_rd,2025-01-03 06:04:00,2025-01-03 07:27:12,2025-01-03 11:56:14,352,269,8,0,8,100.0,False,
exp076,system_03,mixed,a06,22,prod_022_car_tl,car_tl,2025-01-03 06:05:00,2025-01-03 07:39:20,2025-01-03 11:09:34,305,210,8,0,8,100.0,False,
exp076,system_03,mixed,a06,23,prod_023_car_rd,car_rd,2025-01-03 06:06:00,2025-01-03 07:54:18,2025-01-03 12:42:23,396,288,8,0,8,100.0,False,
exp076,system_03,mixed,a06,24,prod_024_car_tl,car_tl,2025-01-03 06:07:00,2025-01-03 08:23:54,2025-01-03 12:13:58,367,230,8,0,8,100.0,False,
exp076,system_03,mixed,a06,25,prod_025_car_rd,car_rd,2025-01-04 06:00:00,2025-01-04 07:07:44,2025-01-04 12:10:45,371,303,8,0,8,100.0,False,
exp076,system_03,mixed,a06,26,prod_026_car_rd,car_rd,2025-01-04 06:01:00,2025-01-04 07:17:28,2025-01-04 12:20:45,380,303,8,0,8,100.0,False,
exp076,system_03,mixed,a06,27,prod_027_car_tl,car_tl,2025-01-04 06:02:00,2025-01-04 07:22:04,2025-01-04 10:21:01,259,179,8,0,8,100.0,False,
exp076,system_03,mixed,a06,28,prod_028_car_rd,car_rd,2025-01-04 06:03:00,2025-01-04 07:31:44,2025-01-04 12:30:45,388,299,8,0,8,100.0,False,
exp076,system_03,mixed,a06,29,prod_029_car_tl,car_tl,2025-01-04 06:04:00,2025-01-04 07:51:51,2025-01-04 10:57:05,293,185,8,0,8,100.0,False,
exp076,system_03,mixed,a06,30,prod_030_car_sa,car_sa,2025-01-04 06:05:00,2025-01-04 07:11:52,2025-01-04 11:43:15,338,271,9,0,9,100.0,False,
exp076,system_03,mixed,a06,31,prod_031_car_rd,car_rd,2025-01-04 06:06:00,2025-01-04 08:06:19,2025-01-04 12:40:45,395,274,8,0,8,100.0,False,
exp076,system_03,mixed,a06,32,prod_032_car_tl,car_tl,2025-01-04 06:07:00,2025-01-04 08:51:19,2025-01-04 11:56:35,350,185,8,0,8,100.0,False,
exp076,system_03,mixed,a06,33,prod_033_car_tl,car_tl,2025-01-05 06:00:00,2025-01-05 07:07:44,2025-01-05 10:03:52,244,176,8,0,8,100.0,False,
exp076,system_03,mixed,a06,34,prod_034_car_tl,car_tl,2025-01-05 06:01:00,2025-01-05 07:17:28,2025-01-05 10:40:56,280,203,8,0,8,100.0,False,
exp076,system_03,mixed,a06,35,prod_035_car_sa,car_sa,2025-01-05 06:02:00,2025-01-05 07:11:52,2025-01-05 10:30:56,269,199,9,0,9,100.0,False,
exp076,system_03,mixed,a06,36,prod_036_car_rd,car_rd,2025-01-05 06:03:00,2025-01-05 07:27:12,2025-01-05 12:27:10,384,300,8,0,8,100.0,False,
exp076,system_03,mixed,a06,37,prod_037_car_rd,car_rd,2025-01-05 06:04:00,2025-01-05 07:47:02,2025-01-05 12:55:01,411,308,8,0,8,100.0,False,
exp076,system_03,mixed,a06,38,prod_038_car_sa,car_sa,2025-01-05 06:05:00,2025-01-05 07:21:36,2025-01-05 11:03:36,299,222,9,0,9,100.0,False,
exp076,system_03,mixed,a06,39,prod_039_car_tl,car_tl,2025-01-05 06:06:00,2025-01-05 08:04:50,2025-01-05 12:15:50,370,251,8,0,8,100.0,False,
exp076,system_03,mixed,a06,40,prod_040_car_sa,car_sa,2025-01-05 06:07:00,2025-01-05 07:38:00,2025-01-05 11:56:46,350,259,9,0,9,100.0,False,
