exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp038,system_02,front,a02,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:35:34,276,210,14,0,14,100.0,False,
exp038,system_02,front,a02,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 10:48:14,287,218,14,0,14,100.0,False,
exp038,system_02,front,a02,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 09:20:54,199,125,8,0,8,100.0,False,
exp038,system_02,front,a02,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 12:30:14,387,310,8,0,8,100.0,False,
exp038,system_02,front,a02,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 07:27:48,2025-01-01 13:44:09,460,376,14,0,14,100.0,False,
exp038,system_02,front,a02,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 07:31:56,2025-01-01 11:46:14,341,254,8,0,8,100.0,False,
exp038,system_02,front,a02,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 07:37:32,2025-01-01 12:04:14,358,267,14,0,14,100.0,False,
exp038,system_02,front,a02,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 07:41:40,2025-01-01 14:34:05,507,412,14,0,14,100.0,False,
exp038,system_02,front,a02,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:30:08,150,82,8,0,8,100.0,False,
exp038,system_02,front,a02,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:04:08,183,112,8,0,8,100.0,False,
exp038,system_02,front,a02,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:48:48,287,211,14,0,14,100.0,False,
exp038,system_02,front,a02,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 12:21:28,378,300,14,0,14,100.0,False,
exp038,system_02,front,a02,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 11:42:08,338,255,14,0,14,100.0,False,
exp038,system_02,front,a02,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:31:20,2025-01-02 09:48:08,223,137,8,0,8,100.0,False,
exp038,system_02,front,a02,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 07:36:56,2025-01-02 13:55:19,469,378,14,0,14,100.0,False,
exp038,system_02,front,a02,16,prod_016_car_tl,car_tl,2025-01-02 06:07:00,2025-01-02 07:49:04,2025-01-02 12:52:48,406,304,8,0,8,100.0,False,
