exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp062,system_05,rear,a02,1,prod_001_car_sa,car_sa,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 09:20:38,201,135,9,0,9,100.0,False,
exp062,system_05,rear,a02,2,prod_002_car_sa,car_sa,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 09:28:38,208,138,9,0,9,100.0,False,
exp062,system_05,rear,a02,3,prod_003_car_sa,car_sa,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 10:13:18,251,178,9,0,9,100.0,False,
exp062,system_05,rear,a02,4,prod_004_car_rd,car_rd,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 11:48:38,346,269,8,0,8,100.0,False,
exp062,system_05,rear,a02,5,prod_005_car_sa,car_sa,2025-01-01 06:04:00,2025-01-01 07:25:28,2025-01-01 12:19:58,376,294,9,0,9,100.0,False,
exp062,system_05,rear,a02,6,prod_006_car_rd,car_rd,2025-01-01 06:05:00,2025-01-01 07:36:36,2025-01-01 10:59:58,295,203,8,0,8,100.0,False,
exp062,system_05,rear,a02,7,prod_007_car_rd,car_rd,2025-01-01 06:06:00,2025-01-01 07:40:44,2025-01-01 11:07:58,302,207,8,0,8,100.0,False,
exp062,system_05,rear,a02,8,prod_008_car_sa,car_sa,2025-01-01 06:07:00,2025-01-01 07:46:20,2025-01-01 11:30:38,324,224,9,0,9,100.0,False,
exp062,system_05,rear,a02,9,prod_009_car_rd,car_rd,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 09:04:18,184,117,8,0,8,100.0,False,
exp062,system_05,rear,a02,10,prod_010_car_rd,car_rd,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:12:18,191,120,8,0,8,100.0,False,
exp062,system_05,rear,a02,11,prod_011_car_sa,car_sa,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 09:55:38,234,158,9,0,9,100.0,False,
exp062,system_05,rear,a02,12,prod_012_car_rd,car_rd,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 11:42:58,340,261,8,0,8,100.0,False,
exp062,system_05,rear,a02,13,prod_013_car_rd,car_rd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 12:10:58,367,284,8,0,8,100.0,False,
exp062,system_05,rear,a02,14,prod_014_car_sa,car_sa,2025-01-02 06:05:00,2025-01-02 07:34:24,2025-01-02 11:00:58,296,207,9,0,9,100.0,False,
exp062,system_05,rear,a02,15,prod_015_car_sa,car_sa,2025-01-02 06:06:00,2025-01-02 07:38:32,2025-01-02 11:08:58,303,210,9,0,9,100.0,False,
exp062,system_05,rear,a02,16,prod_016_car_sa,car_sa,2025-01-02 06:07:00,2025-01-02 07:44:08,2025-01-02 11:31:38,325,228,9,0,9,100.0,False,
exp062,system_05,rear,a02,17,prod_017_car_rd,car_rd,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 09:02:18,182,115,8,0,8,100.0,False,
exp062,system_05,rear,a02,18,prod_018_car_rd,car_rd,2025-01-03 06:01:00,2025-01-03 07:11:52,2025-01-03 09:10:18,189,118,8,0,8,100.0,False,
exp062,system_05,rear,a02,19,prod_019_car_sa,car_sa,2025-01-03 06:02:00,2025-01-03 07:17:28,2025-01-03 09:59:38,238,162,9,0,9,100.0,False,
exp062,system_05,rear,a02,20,prod_020_car_sa,car_sa,2025-01-03 06:03:00,2025-01-03 07:21:36,2025-01-03 11:44:18,341,263,9,0,9,100.0,False,
exp062,system_05,rear,a02,21,prod_021_car_sa,car_sa,2025-01-03 06:04:00,2025-01-03 07:27:12,2025-01-03 12:15:38,372,288,9,0,9,100.0,False,
