exp_id,system,product_mix,automation_level,caseID,product_id,product_type,created_time,shopfloor_entry_time,system_exit_time,lead_time,shopfloor_time,target_components,missing_components,disassembled_components,completion_rate,has_remains,remains_content
exp047,system_05,front,a04,1,prod_001_car_hd,car_hd,2025-01-01 06:00:00,2025-01-01 07:06:00,2025-01-01 10:13:56,254,188,14,0,14,100.0,False,
exp047,system_05,front,a04,2,prod_002_car_hd,car_hd,2025-01-01 06:01:00,2025-01-01 07:10:08,2025-01-01 10:26:36,266,196,14,0,14,100.0,False,
exp047,system_05,front,a04,3,prod_003_car_tl,car_tl,2025-01-01 06:02:00,2025-01-01 07:15:44,2025-01-01 09:47:56,226,152,8,0,8,100.0,False,
exp047,system_05,front,a04,4,prod_004_car_tl,car_tl,2025-01-01 06:03:00,2025-01-01 07:19:52,2025-01-01 12:44:36,402,325,8,0,8,100.0,False,
exp047,system_05,front,a04,5,prod_005_car_hd,car_hd,2025-01-01 06:04:00,2025-01-01 07:25:28,2025-01-01 13:45:16,461,380,14,0,14,100.0,False,
exp047,system_05,front,a04,6,prod_006_car_tl,car_tl,2025-01-01 06:05:00,2025-01-01 07:33:36,2025-01-01 11:19:56,315,226,8,0,8,100.0,False,
exp047,system_05,front,a04,7,prod_007_car_hd,car_hd,2025-01-01 06:06:00,2025-01-01 07:37:44,2025-01-01 13:10:36,425,333,14,0,14,100.0,False,
exp047,system_05,front,a04,8,prod_008_car_hd,car_hd,2025-01-01 06:07:00,2025-01-01 07:43:20,2025-01-01 12:03:56,357,261,14,0,14,100.0,False,
exp047,system_05,front,a04,9,prod_009_car_tl,car_tl,2025-01-02 06:00:00,2025-01-02 07:07:44,2025-01-02 08:30:18,150,83,8,0,8,100.0,False,
exp047,system_05,front,a04,10,prod_010_car_tl,car_tl,2025-01-02 06:01:00,2025-01-02 07:11:52,2025-01-02 09:00:58,180,109,8,0,8,100.0,False,
exp047,system_05,front,a04,11,prod_011_car_hd,car_hd,2025-01-02 06:02:00,2025-01-02 07:17:28,2025-01-02 10:45:38,284,208,14,0,14,100.0,False,
exp047,system_05,front,a04,12,prod_012_car_hd,car_hd,2025-01-02 06:03:00,2025-01-02 07:21:36,2025-01-02 12:18:58,376,297,14,0,14,100.0,False,
exp047,system_05,front,a04,13,prod_013_car_hd,car_hd,2025-01-02 06:04:00,2025-01-02 07:27:12,2025-01-02 13:06:58,423,340,14,0,14,100.0,False,
exp047,system_05,front,a04,14,prod_014_car_tl,car_tl,2025-01-02 06:05:00,2025-01-02 07:34:24,2025-01-02 09:36:58,212,123,8,0,8,100.0,False,
exp047,system_05,front,a04,15,prod_015_car_hd,car_hd,2025-01-02 06:06:00,2025-01-02 07:38:32,2025-01-02 11:26:18,320,228,14,0,14,100.0,False,
exp047,system_05,front,a04,16,prod_016_car_tl,car_tl,2025-01-02 06:07:00,2025-01-02 07:44:08,2025-01-02 11:37:38,331,234,8,0,8,100.0,False,
exp047,system_05,front,a04,17,prod_017_car_hd,car_hd,2025-01-03 06:00:00,2025-01-03 07:07:44,2025-01-03 10:13:38,254,186,14,0,14,100.0,False,
