event_id,caseID,object_id,object_type,activity,activity_state,resource_id,resource_location,timestamp,related_objects
e004883,35,prod_035_car_hd,product,inspection,start,ws-03_S1toS8,workstation,2025-01-05T07:23:32,
e004884,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,comp_035_BOSP:identified_qty2_mandatory_blocking
e004885,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,comp_035_BAT:identified_mandatory_blocking
e004886,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,comp_035_RT:identified_qty2_mandatory_blocking
e004887,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,comp_035_FT:identified_qty2_mandatory_blocking
e004888,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,group_035_FRONT_AXIS_GROUP:identified_blocking
e004889,35,prod_035_car_hd,product,inspection,complete,ws-03_S1toS8,workstation,2025-01-05T07:23:32,group_035_REAR_AXIS_GROUP:identified
e004890,35,prod_035_car_hd,product,disassembly,start,ws-03_S1toS8,workstation,2025-01-05T07:23:32,comp_035_BOSP_1/2:target
e004891,33,comp_033_BOSP_1,component,buffer,enter,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:23:37,
e004892,33,prod_033_car_tl,product,disassembly,start,ws-01_S1toS8,workstation,2025-01-05T07:23:37,comp_033_BOSP_2/2:target
e004893,36,prod_036_car_hd,product,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:24:24,
e004894,36,prod_036_car_hd,product,buffer,enter,ws-04_S1toS8,inbuf,2025-01-05T07:25:24,
e004895,36,prod_036_car_hd,product,buffer,exit,ws-04_S1toS8,inbuf,2025-01-05T07:25:24,
e004896,36,prod_036_car_hd,product,handling,start,ws-04_S1toS8,workstation,2025-01-05T07:26:24,
e004897,37,prod_037_car_tl,product,buffer,exit,incoming_storage,outbuf_to_next,2025-01-05T07:27:12,
e004898,34,prod_034_car_tl,product,disassembly,complete,ws-02_S1toS8,workstation,2025-01-05T07:27:29,comp_034_BOSP_1/2:removed
e004899,34,comp_034_BOSP_1,component,object,created,ws-02_S1toS8,workstation,2025-01-05T07:27:29,prod_034_car_tl:parent
e004900,37,prod_037_car_tl,product,transport,load,logistics_resource_01,vehicle,2025-01-05T07:28:12,
e004901,36,prod_036_car_hd,product,inspection,start,ws-04_S1toS8,workstation,2025-01-05T07:28:24,
e004902,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,comp_036_BOSP:identified_qty2_mandatory_blocking
e004903,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,comp_036_BAT:identified_mandatory_blocking
e004904,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,comp_036_RT:identified_qty2_mandatory_blocking
e004905,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,comp_036_FT:identified_qty2_mandatory_blocking
e004906,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,group_036_FRONT_AXIS_GROUP:identified_blocking
e004907,36,prod_036_car_hd,product,inspection,complete,ws-04_S1toS8,workstation,2025-01-05T07:28:24,group_036_REAR_AXIS_GROUP:identified
e004908,36,prod_036_car_hd,product,disassembly,start,ws-04_S1toS8,workstation,2025-01-05T07:28:24,comp_036_BOSP_1/2:target
e004909,34,comp_034_BOSP_1,component,buffer,enter,ws-02_S1toS8,outbuf_to_store,2025-01-05T07:28:29,
e004910,34,prod_034_car_tl,product,disassembly,start,ws-02_S1toS8,workstation,2025-01-05T07:28:29,comp_034_BOSP_2/2:target
e004911,37,prod_037_car_tl,product,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:29:16,
e004912,37,prod_037_car_tl,product,buffer,enter,ws-01_S1toS8,inbuf,2025-01-05T07:30:16,
e004913,38,prod_038_car_tl,product,buffer,exit,incoming_storage,outbuf_to_next,2025-01-05T07:31:20,
e004914,38,prod_038_car_tl,product,transport,load,logistics_resource_01,vehicle,2025-01-05T07:32:20,
e004915,35,prod_035_car_hd,product,disassembly,complete,ws-03_S1toS8,workstation,2025-01-05T07:32:21,comp_035_BOSP_1/2:removed
e004916,35,comp_035_BOSP_1,component,object,created,ws-03_S1toS8,workstation,2025-01-05T07:32:21,prod_035_car_hd:parent
e004917,33,prod_033_car_tl,product,disassembly,complete,ws-01_S1toS8,workstation,2025-01-05T07:32:27,comp_033_BOSP_2/2:removed
e004918,33,comp_033_BOSP_2,component,object,created,ws-01_S1toS8,workstation,2025-01-05T07:32:27,prod_033_car_tl:parent
e004919,35,comp_035_BOSP_1,component,buffer,enter,ws-03_S1toS8,outbuf_to_store,2025-01-05T07:33:21,
e004920,35,prod_035_car_hd,product,disassembly,start,ws-03_S1toS8,workstation,2025-01-05T07:33:21,comp_035_BOSP_2/2:target
e004921,33,comp_033_BOSP_2,component,buffer,enter,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:33:27,
e004922,33,prod_033_car_tl,product,disassembly,start,ws-01_S1toS8,workstation,2025-01-05T07:33:27,comp_033_BAT:target
e004923,38,prod_038_car_tl,product,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:34:08,
e004924,38,prod_038_car_tl,product,buffer,enter,ws-02_S1toS8,inbuf,2025-01-05T07:35:08,
e004925,39,prod_039_car_tl,product,buffer,exit,incoming_storage,outbuf_to_next,2025-01-05T07:36:56,
e004926,36,prod_036_car_hd,product,disassembly,complete,ws-04_S1toS8,workstation,2025-01-05T07:37:13,comp_036_BOSP_1/2:removed
e004927,36,comp_036_BOSP_1,component,object,created,ws-04_S1toS8,workstation,2025-01-05T07:37:13,prod_036_car_hd:parent
e004928,34,prod_034_car_tl,product,disassembly,complete,ws-02_S1toS8,workstation,2025-01-05T07:37:19,comp_034_BOSP_2/2:removed
e004929,34,comp_034_BOSP_2,component,object,created,ws-02_S1toS8,workstation,2025-01-05T07:37:19,prod_034_car_tl:parent
e004930,39,prod_039_car_tl,product,transport,load,logistics_resource_01,vehicle,2025-01-05T07:37:56,
e004931,36,comp_036_BOSP_1,component,buffer,enter,ws-04_S1toS8,outbuf_to_store,2025-01-05T07:38:13,
e004932,36,prod_036_car_hd,product,disassembly,start,ws-04_S1toS8,workstation,2025-01-05T07:38:13,comp_036_BOSP_2/2:target
e004933,34,comp_034_BOSP_2,component,buffer,enter,ws-02_S1toS8,outbuf_to_store,2025-01-05T07:38:19,
e004934,34,prod_034_car_tl,product,disassembly,start,ws-02_S1toS8,workstation,2025-01-05T07:38:19,comp_034_BAT:target
e004935,39,prod_039_car_tl,product,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:39:00,
e004936,39,prod_039_car_tl,product,buffer,enter,ws-03_S1toS8,inbuf,2025-01-05T07:40:00,
e004937,33,prod_033_car_tl,product,disassembly,complete,ws-01_S1toS8,workstation,2025-01-05T07:40:27,comp_033_BAT:removed
e004938,33,comp_033_BAT,component,object,created,ws-01_S1toS8,workstation,2025-01-05T07:40:27,prod_033_car_tl:parent
e004939,33,comp_033_BOSP_1,component,buffer,exit,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:41:20,
e004940,33,comp_033_BAT,component,buffer,enter,ws-01_S1toS8,outbuf_to_store,2025-01-05T07:41:27,
e004941,33,prod_033_car_tl,product,disassembly,start,ws-01_S1toS8,workstation,2025-01-05T07:41:27,comp_033_RT_1/2:target
e004942,35,prod_035_car_hd,product,disassembly,complete,ws-03_S1toS8,workstation,2025-01-05T07:42:11,comp_035_BOSP_2/2:removed
e004943,35,comp_035_BOSP_2,component,object,created,ws-03_S1toS8,workstation,2025-01-05T07:42:11,prod_035_car_hd:parent
e004944,33,comp_033_BOSP_1,component,transport,load,logistics_resource_01,vehicle,2025-01-05T07:42:20,
e004945,33,comp_033_BOSP_1,component,transport,unload,logistics_resource_01,vehicle,2025-01-05T07:43:00,
e004946,35,comp_035_BOSP_2,component,buffer,enter,ws-03_S1toS8,outbuf_to_store,2025-01-05T07:43:11,
e004947,35,prod_035_car_hd,product,disassembly,start,ws-03_S1toS8,workstation,2025-01-05T07:43:11,comp_035_BAT:target
e004948,33,comp_033_BOSP_1,component,buffer,enter,outgoing_storage,inbuf,2025-01-05T07:44:00,
