caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_RT_1,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T07:34:52,1.0,car_sa_RT
1,1_RT_2,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T08:01:28,1.0,car_sa_RT
1,1_FT_1,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:04:48,1.0,car_sa_FT
1,1_FT_2,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:13:58,1.0,car_sa_FT
1,1_SSA_1,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:17:18,1.0,car_sa_SSA
2,2_RT_1,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:20:38,1.0,car_sa_RT
1,1_SSA_2,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:23:58,1.0,car_sa_SSA
2,2_RT_2,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:28:38,1.0,car_sa_RT
2,2_FT_1,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:31:58,1.0,car_sa_FT
2,2_FT_2,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:35:18,1.0,car_sa_FT
2,2_SSA_1,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T08:38:38,1.0,car_sa_SSA
1,1_BSA_1,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T08:41:58,1.0,car_sa_BSA
2,2_SSA_2,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T08:46:38,1.0,car_sa_SSA
2,2_BSA_1,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T08:49:58,1.0,car_sa_BSA
1,1_BSA_2,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T08:54:38,1.0,car_sa_BSA
1,1_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:00:00,2025-01-01T08:57:58,1.0,car_sa_CSEB-NABS
2,2_BSA_2,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T09:02:38,1.0,car_sa_BSA
2,2_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:01:00,2025-01-01T09:05:58,1.0,car_sa_CSEB-NABS
6,6_BOSP_1,component,car_rd_BOSP,2025-01-01T06:05:00,2025-01-01T09:09:18,1.0,car_rd_BOSP
7,7_BOSP_1,component,car_rd_BOSP,2025-01-01T06:06:00,2025-01-01T09:13:58,1.0,car_rd_BOSP
6,6_BOSP_2,component,car_rd_BOSP,2025-01-01T06:05:00,2025-01-01T09:18:38,1.0,car_rd_BOSP
7,7_BOSP_2,component,car_rd_BOSP,2025-01-01T06:06:00,2025-01-01T09:23:18,1.0,car_rd_BOSP
6,6_RT_1,component,car_rd_RT,2025-01-01T06:05:00,2025-01-01T09:27:58,1.0,car_rd_RT
7,7_RT_1,component,car_rd_RT,2025-01-01T06:06:00,2025-01-01T09:32:38,1.0,car_rd_RT
6,6_RT_2,component,car_rd_RT,2025-01-01T06:05:00,2025-01-01T09:37:18,1.0,car_rd_RT
7,7_RT_2,component,car_rd_RT,2025-01-01T06:06:00,2025-01-01T09:41:58,1.0,car_rd_RT
3,3_RT_1,component,car_sa_RT,2025-01-01T06:02:00,2025-01-01T09:46:38,1.0,car_sa_RT
3,3_RT_2,component,car_sa_RT,2025-01-01T06:02:00,2025-01-01T09:49:58,1.0,car_sa_RT
3,3_FT_1,component,car_sa_FT,2025-01-01T06:02:00,2025-01-01T09:53:18,1.0,car_sa_FT
3,3_FT_2,component,car_sa_FT,2025-01-01T06:02:00,2025-01-01T09:56:38,1.0,car_sa_FT
3,3_SSA_1,component,car_sa_SSA,2025-01-01T06:02:00,2025-01-01T09:59:58,1.0,car_sa_SSA
6,6_CORE,component,car_rd_CORE,2025-01-01T06:05:00,2025-01-01T10:03:18,1.0,car_rd_CORE
7,7_CORE,component,car_rd_CORE,2025-01-01T06:06:00,2025-01-01T10:07:58,1.0,car_rd_CORE
3,3_SSA_2,component,car_sa_SSA,2025-01-01T06:02:00,2025-01-01T10:12:38,1.0,car_sa_SSA
6,6_BSA_1,component,car_rd_BSA,2025-01-01T06:05:00,2025-01-01T10:15:58,1.0,car_rd_BSA
7,7_BSA_1,component,car_rd_BSA,2025-01-01T06:06:00,2025-01-01T10:20:38,1.0,car_rd_BSA
3,3_BSA_1,component,car_sa_BSA,2025-01-01T06:02:00,2025-01-01T10:25:18,1.0,car_sa_BSA
3,3_BSA_2,component,car_sa_BSA,2025-01-01T06:02:00,2025-01-01T10:28:38,1.0,car_sa_BSA
6,6_BSA_2,component,car_rd_BSA,2025-01-01T06:05:00,2025-01-01T10:31:58,1.0,car_rd_BSA
6,6_RAX_RD,component,car_rd_RAX_RD,2025-01-01T06:05:00,2025-01-01T10:35:18,1.0,car_rd_RAX_RD
7,7_BSA_2,component,car_rd_BSA,2025-01-01T06:06:00,2025-01-01T10:39:58,1.0,car_rd_BSA
7,7_RAX_RD,component,car_rd_RAX_RD,2025-01-01T06:06:00,2025-01-01T10:43:18,1.0,car_rd_RAX_RD
3,3_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:02:00,2025-01-01T10:47:58,1.0,car_sa_CSEB-NABS
8,8_RT_1,component,car_sa_RT,2025-01-01T06:07:00,2025-01-01T10:51:18,1.0,car_sa_RT
8,8_RT_2,component,car_sa_RT,2025-01-01T06:07:00,2025-01-01T10:54:38,1.0,car_sa_RT
8,8_FT_1,component,car_sa_FT,2025-01-01T06:07:00,2025-01-01T10:57:58,1.0,car_sa_FT
8,8_FT_2,component,car_sa_FT,2025-01-01T06:07:00,2025-01-01T11:01:18,1.0,car_sa_FT
8,8_SSA_1,component,car_sa_SSA,2025-01-01T06:07:00,2025-01-01T11:04:38,1.0,car_sa_SSA
8,8_SSA_2,component,car_sa_SSA,2025-01-01T06:07:00,2025-01-01T11:07:58,1.0,car_sa_SSA
8,8_BSA_1,component,car_sa_BSA,2025-01-01T06:07:00,2025-01-01T11:11:18,1.0,car_sa_BSA
8,8_BSA_2,component,car_sa_BSA,2025-01-01T06:07:00,2025-01-01T11:14:38,1.0,car_sa_BSA
8,8_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:07:00,2025-01-01T11:17:58,1.0,car_sa_CSEB-NABS
4,4_BOSP_1,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T11:22:38,1.0,car_rd_BOSP
4,4_BOSP_2,component,car_rd_BOSP,2025-01-01T06:03:00,2025-01-01T11:25:58,1.0,car_rd_BOSP
4,4_RT_1,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T11:29:18,1.0,car_rd_RT
4,4_RT_2,component,car_rd_RT,2025-01-01T06:03:00,2025-01-01T11:32:38,1.0,car_rd_RT
4,4_CORE,component,car_rd_CORE,2025-01-01T06:03:00,2025-01-01T11:35:58,1.0,car_rd_CORE
4,4_BSA_1,component,car_rd_BSA,2025-01-01T06:03:00,2025-01-01T11:39:18,1.0,car_rd_BSA
4,4_BSA_2,component,car_rd_BSA,2025-01-01T06:03:00,2025-01-01T11:42:38,1.0,car_rd_BSA
4,4_RAX_RD,component,car_rd_RAX_RD,2025-01-01T06:03:00,2025-01-01T11:45:58,1.0,car_rd_RAX_RD
5,5_RT_1,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T11:50:38,1.0,car_sa_RT
5,5_RT_2,component,car_sa_RT,2025-01-01T06:04:00,2025-01-01T11:53:58,1.0,car_sa_RT
5,5_FT_1,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T11:57:18,1.0,car_sa_FT
5,5_FT_2,component,car_sa_FT,2025-01-01T06:04:00,2025-01-01T12:00:38,1.0,car_sa_FT
5,5_SSA_1,component,car_sa_SSA,2025-01-01T06:04:00,2025-01-01T12:03:58,1.0,car_sa_SSA
5,5_SSA_2,component,car_sa_SSA,2025-01-01T06:04:00,2025-01-01T12:07:18,1.0,car_sa_SSA
5,5_BSA_1,component,car_sa_BSA,2025-01-01T06:04:00,2025-01-01T12:10:38,1.0,car_sa_BSA
5,5_BSA_2,component,car_sa_BSA,2025-01-01T06:04:00,2025-01-01T12:13:58,1.0,car_sa_BSA
5,5_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:04:00,2025-01-01T12:17:18,1.0,car_sa_CSEB-NABS
9,9_BOSP_1,component,car_rd_BOSP,2025-01-02T06:00:00,2025-01-02T07:51:12,1.0,car_rd_BOSP
9,9_BOSP_2,component,car_rd_BOSP,2025-01-02T06:00:00,2025-01-02T07:54:32,1.0,car_rd_BOSP
9,9_RT_1,component,car_rd_RT,2025-01-02T06:00:00,2025-01-02T08:02:18,1.0,car_rd_RT
9,9_RT_2,component,car_rd_RT,2025-01-02T06:00:00,2025-01-02T08:05:38,1.0,car_rd_RT
10,10_BOSP_1,component,car_rd_BOSP,2025-01-02T06:01:00,2025-01-02T08:08:58,1.0,car_rd_BOSP
10,10_BOSP_2,component,car_rd_BOSP,2025-01-02T06:01:00,2025-01-02T08:12:18,1.0,car_rd_BOSP
10,10_RT_1,component,car_rd_RT,2025-01-02T06:01:00,2025-01-02T08:15:38,1.0,car_rd_RT
10,10_RT_2,component,car_rd_RT,2025-01-02T06:01:00,2025-01-02T08:18:58,1.0,car_rd_RT
9,9_CORE,component,car_rd_CORE,2025-01-02T06:00:00,2025-01-02T08:23:38,1.0,car_rd_CORE
10,10_CORE,component,car_rd_CORE,2025-01-02T06:01:00,2025-01-02T08:26:58,1.0,car_rd_CORE
11,11_RT_1,component,car_sa_RT,2025-01-02T06:02:00,2025-01-02T08:31:38,1.0,car_sa_RT
11,11_RT_2,component,car_sa_RT,2025-01-02T06:02:00,2025-01-02T08:34:58,1.0,car_sa_RT
9,9_BSA_1,component,car_rd_BSA,2025-01-02T06:00:00,2025-01-02T08:38:18,1.0,car_rd_BSA
10,10_BSA_1,component,car_rd_BSA,2025-01-02T06:01:00,2025-01-02T08:42:58,1.0,car_rd_BSA
11,11_FT_1,component,car_sa_FT,2025-01-02T06:02:00,2025-01-02T08:47:38,1.0,car_sa_FT
11,11_FT_2,component,car_sa_FT,2025-01-02T06:02:00,2025-01-02T08:50:58,1.0,car_sa_FT
9,9_BSA_2,component,car_rd_BSA,2025-01-02T06:00:00,2025-01-02T08:54:18,1.0,car_rd_BSA
9,9_RAX_RD,component,car_rd_RAX_RD,2025-01-02T06:00:00,2025-01-02T08:57:38,1.0,car_rd_RAX_RD
10,10_BSA_2,component,car_rd_BSA,2025-01-02T06:01:00,2025-01-02T09:02:18,1.0,car_rd_BSA
10,10_RAX_RD,component,car_rd_RAX_RD,2025-01-02T06:01:00,2025-01-02T09:05:38,1.0,car_rd_RAX_RD
14,14_RT_1,component,car_sa_RT,2025-01-02T06:05:00,2025-01-02T09:08:58,1.0,car_sa_RT
15,15_RT_1,component,car_sa_RT,2025-01-02T06:06:00,2025-01-02T09:13:38,1.0,car_sa_RT
14,14_RT_2,component,car_sa_RT,2025-01-02T06:05:00,2025-01-02T09:16:58,1.0,car_sa_RT
11,11_SSA_1,component,car_sa_SSA,2025-01-02T06:02:00,2025-01-02T09:21:38,1.0,car_sa_SSA
15,15_RT_2,component,car_sa_RT,2025-01-02T06:06:00,2025-01-02T09:24:58,1.0,car_sa_RT
14,14_FT_1,component,car_sa_FT,2025-01-02T06:05:00,2025-01-02T09:28:18,1.0,car_sa_FT
14,14_FT_2,component,car_sa_FT,2025-01-02T06:05:00,2025-01-02T09:31:38,1.0,car_sa_FT
15,15_FT_1,component,car_sa_FT,2025-01-02T06:06:00,2025-01-02T09:36:18,1.0,car_sa_FT
15,15_FT_2,component,car_sa_FT,2025-01-02T06:06:00,2025-01-02T09:39:38,1.0,car_sa_FT
11,11_SSA_2,component,car_sa_SSA,2025-01-02T06:02:00,2025-01-02T09:44:18,1.0,car_sa_SSA
11,11_BSA_1,component,car_sa_BSA,2025-01-02T06:02:00,2025-01-02T09:47:38,1.0,car_sa_BSA
14,14_SSA_1,component,car_sa_SSA,2025-01-02T06:05:00,2025-01-02T09:50:58,1.0,car_sa_SSA
15,15_SSA_1,component,car_sa_SSA,2025-01-02T06:06:00,2025-01-02T09:55:38,1.0,car_sa_SSA
11,11_BSA_2,component,car_sa_BSA,2025-01-02T06:02:00,2025-01-02T10:00:18,1.0,car_sa_BSA
14,14_SSA_2,component,car_sa_SSA,2025-01-02T06:05:00,2025-01-02T10:03:38,1.0,car_sa_SSA
15,15_SSA_2,component,car_sa_SSA,2025-01-02T06:06:00,2025-01-02T10:08:18,1.0,car_sa_SSA
11,11_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-02T06:02:00,2025-01-02T10:12:58,1.0,car_sa_CSEB-NABS
16,16_RT_1,component,car_sa_RT,2025-01-02T06:07:00,2025-01-02T10:16:18,1.0,car_sa_RT
14,14_BSA_1,component,car_sa_BSA,2025-01-02T06:05:00,2025-01-02T10:19:38,1.0,car_sa_BSA
15,15_BSA_1,component,car_sa_BSA,2025-01-02T06:06:00,2025-01-02T10:24:18,1.0,car_sa_BSA
16,16_RT_2,component,car_sa_RT,2025-01-02T06:07:00,2025-01-02T10:28:58,1.0,car_sa_RT
14,14_BSA_2,component,car_sa_BSA,2025-01-02T06:05:00,2025-01-02T10:32:18,1.0,car_sa_BSA
14,14_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-02T06:05:00,2025-01-02T10:35:38,1.0,car_sa_CSEB-NABS
15,15_BSA_2,component,car_sa_BSA,2025-01-02T06:06:00,2025-01-02T10:40:18,1.0,car_sa_BSA
15,15_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-02T06:06:00,2025-01-02T10:43:38,1.0,car_sa_CSEB-NABS
16,16_FT_1,component,car_sa_FT,2025-01-02T06:07:00,2025-01-02T10:48:18,1.0,car_sa_FT
16,16_FT_2,component,car_sa_FT,2025-01-02T06:07:00,2025-01-02T10:51:38,1.0,car_sa_FT
16,16_SSA_1,component,car_sa_SSA,2025-01-02T06:07:00,2025-01-02T10:54:58,1.0,car_sa_SSA
16,16_SSA_2,component,car_sa_SSA,2025-01-02T06:07:00,2025-01-02T10:58:18,1.0,car_sa_SSA
16,16_BSA_1,component,car_sa_BSA,2025-01-02T06:07:00,2025-01-02T11:01:38,1.0,car_sa_BSA
16,16_BSA_2,component,car_sa_BSA,2025-01-02T06:07:00,2025-01-02T11:04:58,1.0,car_sa_BSA
16,16_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-02T06:07:00,2025-01-02T11:08:18,1.0,car_sa_CSEB-NABS
12,12_BOSP_1,component,car_rd_BOSP,2025-01-02T06:03:00,2025-01-02T11:12:58,1.0,car_rd_BOSP
12,12_BOSP_2,component,car_rd_BOSP,2025-01-02T06:03:00,2025-01-02T11:16:18,1.0,car_rd_BOSP
12,12_RT_1,component,car_rd_RT,2025-01-02T06:03:00,2025-01-02T11:19:38,1.0,car_rd_RT
12,12_RT_2,component,car_rd_RT,2025-01-02T06:03:00,2025-01-02T11:22:58,1.0,car_rd_RT
12,12_CORE,component,car_rd_CORE,2025-01-02T06:03:00,2025-01-02T11:26:18,1.0,car_rd_CORE
12,12_BSA_1,component,car_rd_BSA,2025-01-02T06:03:00,2025-01-02T11:29:38,1.0,car_rd_BSA
12,12_BSA_2,component,car_rd_BSA,2025-01-02T06:03:00,2025-01-02T11:32:58,1.0,car_rd_BSA
