caseID,objectID,object_type,object_name,delivery_time,output_time,condition,content
1,1_RT_1,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T07:34:52,1.0,car_sa_RT
1,1_RT_2,component,car_sa_RT,2025-01-01T06:00:00,2025-01-01T08:02:48,1.0,car_sa_RT
1,1_FT_1,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:06:08,1.0,car_sa_FT
1,1_FT_2,component,car_sa_FT,2025-01-01T06:00:00,2025-01-01T08:15:18,1.0,car_sa_FT
2,2_RT_1,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:19:58,1.0,car_sa_RT
2,2_RT_2,component,car_sa_RT,2025-01-01T06:01:00,2025-01-01T08:23:18,1.0,car_sa_RT
2,2_FT_1,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:26:38,1.0,car_sa_FT
2,2_FT_2,component,car_sa_FT,2025-01-01T06:01:00,2025-01-01T08:29:58,1.0,car_sa_FT
1,1_SSA_1,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:33:18,1.0,car_sa_SSA
2,2_SSA_1,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T08:37:58,1.0,car_sa_SSA
3,3_RT_1,component,car_sa_RT,2025-01-01T06:02:00,2025-01-01T08:42:38,1.0,car_sa_RT
3,3_RT_2,component,car_sa_RT,2025-01-01T06:02:00,2025-01-01T08:45:58,1.0,car_sa_RT
3,3_FT_1,component,car_sa_FT,2025-01-01T06:02:00,2025-01-01T08:49:18,1.0,car_sa_FT
3,3_FT_2,component,car_sa_FT,2025-01-01T06:02:00,2025-01-01T08:52:38,1.0,car_sa_FT
1,1_SSA_2,component,car_sa_SSA,2025-01-01T06:00:00,2025-01-01T08:55:58,1.0,car_sa_SSA
2,2_SSA_2,component,car_sa_SSA,2025-01-01T06:01:00,2025-01-01T09:00:38,1.0,car_sa_SSA
3,3_SSA_1,component,car_sa_SSA,2025-01-01T06:02:00,2025-01-01T09:05:18,1.0,car_sa_SSA
3,3_SSA_2,component,car_sa_SSA,2025-01-01T06:02:00,2025-01-01T09:08:38,1.0,car_sa_SSA
1,1_BSA_1,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T09:13:18,1.0,car_sa_BSA
2,2_BSA_1,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T09:17:58,1.0,car_sa_BSA
3,3_BSA_1,component,car_sa_BSA,2025-01-01T06:02:00,2025-01-01T09:22:38,1.0,car_sa_BSA
4,4_RT_1,component,car_sa_RT,2025-01-01T06:03:00,2025-01-01T09:27:18,1.0,car_sa_RT
4,4_RT_2,component,car_sa_RT,2025-01-01T06:03:00,2025-01-01T09:30:38,1.0,car_sa_RT
1,1_BSA_2,component,car_sa_BSA,2025-01-01T06:00:00,2025-01-01T09:33:58,1.0,car_sa_BSA
1,1_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:00:00,2025-01-01T09:37:18,1.0,car_sa_CSEB-NABS
2,2_BSA_2,component,car_sa_BSA,2025-01-01T06:01:00,2025-01-01T09:41:58,1.0,car_sa_BSA
6,6_BOSP_1,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T09:45:18,1.0,car_tl_BOSP
2,2_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:01:00,2025-01-01T09:49:58,1.0,car_sa_CSEB-NABS
7,7_RT_1,component,car_sa_RT,2025-01-01T06:06:00,2025-01-01T09:53:18,1.0,car_sa_RT
6,6_BOSP_2,component,car_tl_BOSP,2025-01-01T06:05:00,2025-01-01T09:56:38,1.0,car_tl_BOSP
6,6_BAT,component,car_tl_BAT,2025-01-01T06:05:00,2025-01-01T09:59:58,1.0,car_tl_BAT
7,7_RT_2,component,car_sa_RT,2025-01-01T06:06:00,2025-01-01T10:04:38,1.0,car_sa_RT
3,3_BSA_2,component,car_sa_BSA,2025-01-01T06:02:00,2025-01-01T10:09:18,1.0,car_sa_BSA
3,3_CSEB-NABS,component,car_sa_CSEB-NABS,2025-01-01T06:02:00,2025-01-01T10:12:38,1.0,car_sa_CSEB-NABS
6,6_RT_1,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T10:15:58,1.0,car_tl_RT
7,7_FT_1,component,car_sa_FT,2025-01-01T06:06:00,2025-01-01T10:20:38,1.0,car_sa_FT
6,6_RT_2,component,car_tl_RT,2025-01-01T06:05:00,2025-01-01T10:25:18,1.0,car_tl_RT
7,7_FT_2,component,car_sa_FT,2025-01-01T06:06:00,2025-01-01T10:29:58,1.0,car_sa_FT
